B_avg_DISTANCE_landed,R_avg_opp_SIG_STR_pct,R_age,B_avg_CTRL_time(seconds),B_avg_opp_SIG_STR_pct,B_avg_HEAD_att,B_avg_opp_LEG_att,B_age,B_avg_DISTANCE_att,R_losses,R_avg_opp_HEAD_landed,R_avg_opp_LEG_att,R_avg_LEG_att,B_avg_GROUND_att,R_avg_GROUND_landed,R_avg_opp_BODY_landed,R_avg_SUB_ATT,R_avg_opp_DISTANCE_att,R_avg_BODY_landed,R_avg_opp_CTRL_time(seconds)
10.5,0.475,24.0,349.5,0.44,39.8125,1.5,24.0,42.0,0.0,33.625,14.3125,9.821517944335938,15.4453125,0.0,5.0625,0.0,105.5,8.0,161.23046875
13.4921875,0.4694531249999999,27.0,20.4140625,0.3183984375,32.3125,1.0,28.0,24.5,0.0,17.0,2.0,5.25,19.90234375,1.5,8.0,0.46875,29.84375,5.9296875,150.375
14.0,0.48,26.0,86.0,0.605,47.0,4.0,27.0,52.0,1.0,14.0,4.0,4.0,0.0,0.0,2.0,0.0,29.0,1.0,11.0
5.5,0.495,25.0,73.0,0.524375,19.3125,1.25,32.0,11.3125,2.0,22.5,5.5,1.0,9.4375,0.0,5.0,0.0,47.5,8.5,136.5
13.0,0.28,29.0,327.5,0.27375,50.125,1.0,33.0,37.0,0.0,13.25,3.796875,0.5,12.5,0.5,4.0,0.5,35.0,0.0,11.0
8.23046875,0.405,26.0,232.56640625,0.3183984375,27.02734375,2.71875,34.0,20.640625,2.0,16.125,6.0,4.9375,8.30859375,5.8125,3.75,0.5,31.5625,10.5625,273.25
34.25,0.5435937500000001,23.0,19.3125,0.47625,90.625,5.5,28.0,117.5,3.0,16.578125,3.59375,3.234375,1.375,4.703125,8.171875,0.28125,30.421875,4.859375,158.140625
1.1875,0.56,30.0,144.1875,0.605,17.90625,2.0,33.0,9.65625,0.0,6.5,1.0,1.0,10.40625,7.0,1.5,1.125,1.5,1.5,114.0
28.0,0.56,26.0,5.0,0.56,48.0,0.0,32.0,60.0,1.0,11.5,1.5,0.0,0.0,4.0,5.5,0.0,14.0,0.5,82.5
2.5,0.37,29.0,323.0,0.56,22.22705078125,7.54052734375,25.0,24.5,1.0,41.5,14.3125,8.625,19.90234375,3.25,13.3203125,0.0,116.25,13.96875,172.75
10.5,0.28,28.0,280.96875,0.345,51.3486328125,0.5,31.0,32.0,0.0,9.0,7.0,9.0,11.6875,13.375,2.0,1.125,60.0,8.0,22.0
23.0,0.33,24.0,26.09765625,0.56,34.0,2.0,28.0,32.078125,0.0,17.25,4.25,7.154296875,1.5,9.0,3.5,0.0,43.3671875,2.52447509765625,1.25
8.0,0.44375,24.0,349.5,0.1575,30.5,0.5625,29.0,25.0,0.0,30.61424231529236,3.796875,2.0,14.75,1.0,7.875,0.125,83.0,4.75,290.829833984375
20.0,0.3,32.0,349.5,0.52,61.0,10.0,32.0,62.0,1.0,12.75,4.0,2.5,2.0,1.0,5.75,0.75,48.5,3.25,7.25
18.125,0.2671875,40.0,16.5,0.47,44.75,3.0,29.0,26.3125,1.0,4.640625,8.25,4.25,1.5,2.265625,2.609375,0.078125,39.078125,5.890625,20.09375
27.90625,0.4877914428710937,35.0,50.4375,0.605,65.703125,3.40625,32.0,74.890625,5.0,27.900299072265625,14.3125,15.21160888671875,2.0,10.6180419921875,8.8406982421875,0.0,115.597900390625,7.69232177734375,4.810546875
31.0,0.3690633392333984,29.0,112.0,0.25,68.5,11.5,29.0,68.0,5.0,41.5,5.8424835205078125,2.5859603881835938,11.0,1.8795623779296875,10.19976806640625,1.068267822265625,126.8125,7.029121398925781,153.3239517211914
6.0,0.56,35.0,6.0,0.33,15.0,0.0,32.0,12.0,1.0,11.375,8.75,14.25,8.0,0.375,5.25,0.125,27.375,4.625,188.125
12.408447265625,0.3399999999999999,29.0,62.875,0.415,24.09375,8.0,23.0,37.75,0.0,5.25,4.25,13.5,8.71875,13.375,4.0,0.75,27.5,13.96875,59.75
9.5546875,0.4084375,27.0,349.5,0.4496875,30.5,1.0,30.0,31.5,0.0,30.61424231529236,0.0,2.6875,10.0,2.0,6.428653717041016,0.0,81.078125,2.52447509765625,139.25
45.625,0.41,30.0,139.0,0.42,107.96875,13.8046875,23.0,121.9296875,1.0,10.0,11.5,4.0,19.90234375,2.5,3.5,0.0,37.5,9.5,242.5
13.6328125,0.4370703125,29.0,65.3828125,0.58296875,48.765625,3.6171875,27.0,52.8046875,5.0,41.5,9.087890625,3.25830078125,6.3671875,3.4468994140625,13.3203125,1.125,126.8125,3.3199462890625,125.3009033203125
2.76953125,0.5162094116210937,35.0,22.83203125,0.4883984374999999,6.9453125,0.42578125,32.0,5.9921875,5.0,37.57711791992188,12.154510498046877,15.21160888671875,0.55859375,5.81549072265625,10.50732421875,0.00830078125,91.81301879882812,7.127349853515625,86.41876220703125
21.5,0.4,22.0,0.0,0.55,47.0,0.46875,30.0,27.0,0.0,30.43701171875,3.796875,2.40625,9.75,13.375,6.0,0.0,32.75,1.5,10.5
45.625,0.3399999999999999,25.0,117.0,0.345,107.96875,2.0,25.0,121.9296875,0.0,19.5,4.0,2.5,18.5,9.0,6.5,1.125,51.5,8.0,290.829833984375
8.0,0.56,26.0,146.0,0.42,26.0,6.0,23.0,25.0,1.0,41.5,8.0,8.0,2.0,1.0,13.3203125,1.0,121.0,4.0,179.0
30.0,0.3898575592041016,32.0,137.0,0.4468749999999999,56.625,5.3125,27.0,77.0625,5.0,30.61424231529236,3.236499786376953,0.8969888687133789,2.8125,3.784075975418091,9.311085939407349,0.7614669799804688,85.9631175994873,3.516249895095825,256.3248064517975
21.009765625,0.5581047058105468,35.0,100.1630859375,0.5560107421875,56.32080078125,5.34130859375,35.0,59.81591796875,5.0,26.288558959960938,8.077255249023438,15.21160888671875,2.59912109375,6.407745361328125,6.753662109375,0.504150390625,55.40650939941406,6.5636749267578125,173.20938110351562
32.0,0.42625,32.0,20.75,0.4684375,54.25,13.8046875,25.0,79.640625,2.0,39.25,4.625,14.375,2.40625,0.625,13.3203125,0.0,123.375,5.125,72.375
13.6640625,0.3703125,26.0,144.34375,0.40015625,44.62890625,4.09375,27.0,36.42578125,2.0,9.546875,8.921875,3.046875,12.5,1.0546875,1.6640625,1.0,43.3671875,2.765625,38.9609375
2.1484375,0.400625,37.0,165.0234375,0.5099218750000001,11.73828125,1.5,33.0,8.70703125,2.0,8.734375,1.21875,13.15625,3.92578125,0.5,2.171875,0.0,28.15625,5.75,82.90625
16.0,0.46,24.0,349.5,0.475,43.0,4.3125,35.0,53.25,0.0,17.0625,4.125,0.421875,15.5,2.0,3.625,0.015625,88.609375,5.5,133.671875
1.5,0.5271875,22.0,101.5,0.605,16.0,0.0,30.0,7.5,2.0,17.15625,3.1875,4.46875,6.0,8.40625,5.34375,0.5625,29.84375,3.71875,143.28125
30.8154296875,0.38,32.0,31.765625,0.5012841796875,87.966796875,3.66552734375,31.0,90.64208984375,0.0,9.1875,0.75,1.4375,4.61865234375,12.0625,1.0,1.125,21.8125,0.875,0.1875
20.0,0.4859375,33.0,172.0,0.5575000000000001,68.25,3.0,28.0,46.25,5.0,10.4296875,4.4609375,4.744140625,14.0,0.98046875,6.3203125,0.25,20.154296875,0.544921875,126.68359375
15.0,0.462001953125,28.0,47.0,0.57,56.0,13.8046875,26.0,74.0,5.0,18.70654296875,1.3828125,3.52099609375,0.0,9.3134765625,6.96533203125,0.47900390625,45.74853515625,4.3037109375,107.13330078125
