id,weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_TOTAL_STR_att,B_avg_opp_TOTAL_STR_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_DISTANCE_att,B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_SIG_STR_att,R_avg_opp_SIG_STR_att,R_avg_TOTAL_STR_att,R_avg_opp_TOTAL_STR_att,R_avg_BODY_att,R_avg_opp_BODY_att,R_avg_DISTANCE_att,R_avg_opp_DISTANCE_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
478.0,9,32.875,25.25,39.5,27.875,13.125,3.75,2.25,17.25,2.0,193.04,231.0,66.0,84.3125,93.0625,98.5625,4.125,14.0,44.3125,56.1875,3.0,182.88,185.42,263.0,1,0
479.0,5,119.5,85.0,138.5,98.0,72.75,8.75,6.5,50.0,1.0,187.96,170.0,66.828125,38.203125,93.359375,53.75,3.03125,3.296875,25.71875,35.734375,1.0,175.26,180.34,155.0,1,0
480.0,2,93.0,73.0,131.0,100.0,60.0,7.0,3.0,57.0,0.0,167.64,125.0,205.71875,135.625,217.65625,140.71875,25.125,11.71875,183.0625,126.8125,1.0,172.72,170.18,135.0,0,0
481.0,4,70.0,99.25,127.0,135.0,83.75,6.75,3.25,59.25,0.0,167.64,145.0,3.0,4.5,3.0,4.5,0.0,0.0,3.0,3.0,1.0,177.8,180.34,145.0,1,0
482.0,7,123.5,84.0,184.0,112.5,61.5,12.5,11.5,66.5,0.0,185.42,185.0,75.75,68.625,81.0,106.5,10.0,7.0,66.0,48.375,1.0,193.04,193.04,205.0,1,0
483.0,8,89.56640625,70.44824219,126.4492188,80.47949219,59.73144531,7.9609375,4.17578125,57.20410156,2.0,190.5,205.0,54.20861816,88.12756348,76.53637695,95.3572998,4.372558594,8.209472656,43.7244873,74.59765625,4.0,187.96,193.04,205.0,1,0
484.0,7,41.0,41.5,42.0,73.0,30.5,9.0,6.5,26.0,1.0,193.04,185.0,68.7109375,50.359375,77.0546875,62.4296875,9.5078125,13.6953125,44.1171875,44.703125,4.0,187.96,190.5,205.0,1,0
485.0,9,151.0,108.0,151.0,108.0,83.0,16.0,6.0,108.0,0.0,187.96,255.0,95.0,81.0,100.5,87.5,22.5,6.0,73.5,77.5,0.0,193.04,205.74,245.0,1,0
486.0,7,32.859375,32.734375,35.5625,39.78125,25.625,3.515625,1.921875,25.15625,4.0,190.5,185.0,114.2451172,76.18847656,136.7329102,105.012207,13.15795898,12.41015625,100.6057129,65.16870117,2.0,182.88,185.42,185.0,1,0
487.0,3,83.6484375,71.7734375,123.234375,118.9921875,57.8046875,8.7421875,5.265625,66.3046875,2.0,167.64,135.0,65.25,45.6875,88.125,115.375,14.6875,5.1875,39.3125,25.25,2.0,167.64,172.72,145.0,0,0
488.0,7,97.5,116.0,112.625,141.0,111.0,10.0,2.0,84.5,0.0,180.34,170.0,70.90625,99.875,94.14404297,108.3527832,12.0,3.0,61.09375,63.26715279,0.0,182.88,187.96,170.0,1,0
489.0,8,76.0,100.0,96.5,109.0,82.5,12.5,6.0,95.5,1.0,182.88,205.0,11.0,25.25,15.0,27.5,1.5,7.5,2.75,3.75,0.0,180.34,177.8,205.0,1,0
490.0,7,90.75,108.25,98.0,141.75,95.0,9.5,7.25,75.0,1.0,185.42,185.0,36.078125,45.703125,54.515625,57.25,4.671875,4.78125,20.390625,32.75,0.0,182.88,182.88,185.0,1,0
491.0,4,30.0,23.0,30.0,23.0,17.0,5.0,4.0,23.0,1.0,182.88,155.0,45.5,43.25,46.75,47.75,2.25,2.75,40.75,34.25,1.0,182.88,182.88,145.0,1,0
492.0,7,26.68206787,19.31607056,35.72317505,29.32635498,15.19396973,2.56022644,1.956100464,12.09103394,4.0,182.88,185.0,76.57617188,52.0078125,91.7421875,77.078125,10.7421875,6.130859375,57.91992188,35.29101563,1.0,185.42,187.96,185.0,1,0
493.0,9,46.81778526,42.08317757,48.44191933,43.05742836,34.40143967,3.834583282,2.599674225,35.95291519,10.0,193.04,238.0,40.63476563,12.47851563,75.62109375,16.39257813,2.0,1.1484375,13.93945313,10.53710938,3.0,193.04,203.2,265.0,1,0
494.0,6,63.5,59.5,78.5,70.5,41.0,6.0,4.0,41.0,0.0,190.5,170.0,116.0,94.0,126.0,102.0,12.0,4.0,110.0,89.0,0.0,182.88,185.42,170.0,1,0
495.0,3,53.5625,85.0,65.5,141.75,49.8125,7.5,5.0,74.71875,0.0,172.72,135.0,16.0,23.0,76.0,34.0,1.0,2.0,12.0,10.0,0.0,167.64,180.34,135.0,1,0
496.0,1,193.5585938,120.5273438,198.484375,130.2617188,99.01953125,13.484375,6.2265625,99.640625,2.0,167.64,115.0,67.640625,70.375,75.265625,84.5625,5.171875,8.78125,45.078125,59.4375,1.0,165.1,165.1,115.0,0,0
497.0,5,70.0,85.0,130.0,132.0,73.0,7.0,7.0,59.0,0.0,185.42,155.0,44.0,87.0,49.0,122.0,13.0,6.0,42.0,62.0,0.0,182.88,182.88,145.0,1,0
498.0,5,126.375,107.875,169.375,125.125,101.375,4.75,4.75,97.875,0.0,170.18,155.0,89.25,32.0,154.3125,51.5625,8.875,3.75,33.0625,23.5,3.0,175.26,177.8,155.0,1,0
499.0,4,136.75,78.25,137.0,80.25,63.5,10.25,2.75,77.0,1.0,180.34,145.0,158.984375,172.734375,181.046875,224.875,11.21875,15.53125,155.359375,119.875,0.0,177.8,172.72,145.0,1,0
500.0,6,18.0,3.5,22.0,7.0,3.0,0.5,0.0,3.5,0.0,187.96,170.0,49.25,31.375,88.0,53.375,4.375,1.75,26.625,22.25,1.0,182.88,180.34,170.0,1,0
501.0,5,31.75,32.125,45.875,63.5,19.0,6.875,6.25,14.875,0.0,167.64,170.0,30.5,41.25,78.25,78.75,1.75,4.5,10.5,10.5,0.0,175.26,162.56,155.0,1,0
502.0,8,52.20884705,29.36241913,54.4307785,29.38977051,23.23114014,1.767555237,1.365936279,26.62310791,9.0,187.96,205.0,60.3125,48.59375,64.625,50.53125,3.0,2.0625,51.25,37.34375,2.0,187.96,193.04,185.0,1,0
503.0,5,65.0,61.75,83.53125,72.13476563,50.78125,6.0,4.0,50.75,0.0,175.26,155.0,64.0625,81.8125,69.125,87.5625,7.0,8.375,50.375,75.625,1.0,177.8,182.88,155.0,1,0
504.0,4,133.1501465,111.3411865,166.1645508,144.9624023,89.81091309,11.34399414,6.666625977,100.1932373,1.0,185.42,145.0,73.5,59.5,154.5,68.5,12.0,8.5,56.0,57.0,0.0,172.72,175.26,145.0,1,0
505.0,4,83.609375,49.140625,105.6015625,51.3203125,36.234375,5.9921875,4.125,47.15625,4.0,170.18,145.0,195.9609375,300.6328125,197.4140625,310.5859375,13.3046875,35.171875,187.3984375,293.8359375,3.0,172.72,175.26,145.0,1,0
506.0,7,30.78570557,47.00085449,54.29223633,51.54290771,41.78521729,3.424377441,2.041564941,38.13494873,4.0,182.88,185.0,71.65625,71.03125,116.0,99.875,6.28125,6.46875,39.875,51.09375,2.0,187.96,190.5,170.0,1,0
507.0,2,95.40625,64.125,112.625,85.125,40.59375,13.53125,8.34375,46.25,0.0,172.72,125.0,149.75,167.0,156.5,197.25,24.5,15.25,137.75,151.75,0.0,165.1,162.56,125.0,0,0
508.0,5,76.90625,79.59375,90.40625,88.8125,62.875,9.6875,6.96875,56.53125,0.0,190.5,155.0,52.33984375,40.609375,64.640625,56.38671875,5.30078125,3.04296875,41.13671875,36.56640625,3.0,172.72,177.8,155.0,1,0
509.0,6,124.0625,69.07836914,135.3659668,95.35266113,61.40820313,4.632080078,2.856567383,65.35424805,1.0,182.88,170.0,145.9862585,86.46806812,177.0207205,92.55366707,13.5530262,5.699589729,118.7625961,78.44107628,5.0,190.5,203.2,170.0,1,0
510.0,9,44.25,23.25,48.75,28.5,18.75,2.75,2.0,20.5,2.0,193.04,240.0,44.25,29.796875,53.890625,34.8125,4.0625,3.6875,33.484375,22.96875,3.0,193.04,198.12,245.0,1,0
511.0,6,93.25,218.8695068,117.0,232.3482857,221.1955566,9.5,5.5,235.8762207,0.0,182.88,170.0,133.09375,117.40625,141.875,127.84375,26.21875,18.5,103.09375,103.09375,1.0,180.34,193.04,170.0,1,0
512.0,6,83.0,133.5,99.25,147.5,96.75,16.0,12.25,121.5,0.0,180.34,170.0,43.5,60.0,67.0,78.5,4.0,6.0,27.0,46.0,1.0,180.34,190.5,170.0,1,0
513.0,6,62.3125,38.203125,93.8359375,49.1796875,28.5625,4.859375,3.8046875,34.3203125,3.0,182.88,170.0,59.37109375,56.06640625,60.96484375,58.6171875,3.28515625,5.3984375,49.875,53.453125,4.0,180.34,190.5,170.0,1,0
514.0,6,67.25,48.0,92.97583008,60.5,29.47851563,5.5,4.5,34.1875,0.0,185.42,170.0,142.0,96.25,168.75,108.5,19.5,21.75,123.75,78.5,1.0,182.88,185.42,170.0,1,0
515.0,8,68.0,45.5,77.0,64.0,37.0,5.25,3.875,30.5,1.0,190.5,230.0,61.5,48.5,106.5,73.5,8.0,7.5,49.5,36.0,0.0,182.88,190.5,205.0,1,0
516.0,2,131.0,130.0,187.25,141.75,114.75,14.0,9.0,118.0,0.0,162.56,135.0,39.96875,62.8125,62.21875,84.5,1.65625,7.25,32.71875,44.0,0.0,165.1,170.18,125.0,1,0
517.0,5,54.71875,38.296875,71.80078125,61.0,42.25,2.609375,2.0,27.0,0.0,172.72,155.0,68.62619019,90.82272339,74.70535278,94.77008057,9.557495117,5.968505859,62.21170044,85.70501709,5.0,175.26,185.42,155.0,1,0
518.0,5,18.53281942,23.42972358,20.73351809,27.42063336,16.08982685,4.947626248,2.967187047,18.13800777,1.0,177.8,155.0,89.25,98.5,103.0,116.25,11.75,14.75,76.75,85.75,0.0,177.8,185.42,155.0,1,0
519.0,3,226.0,185.0,298.0,216.0,113.0,71.0,64.0,160.0,0.0,175.26,135.0,105.0,73.0,118.0,82.0,9.0,10.0,96.0,62.0,0.0,167.64,172.72,135.0,1,0
520.0,5,67.59442139,46.54541016,93.80688477,57.15942383,36.2074585,7.626953125,6.635314941,37.29779053,1.0,177.8,155.0,168.8125,131.9375,185.5625,139.5,32.375,18.5625,158.8125,121.9375,1.0,177.8,185.42,170.0,1,0
521.0,2,76.81835938,76.75,90.5,100.0,58.63574219,9.6875,8.0,75.5,0.0,162.56,125.0,161.8867188,187.3125,186.7929688,209.0429688,11.79296875,22.3125,153.2304688,178.6992188,2.0,165.1,170.18,125.0,0,0
522.0,2,131.5,136.5,141.0,177.0,100.0,22.5,14.0,122.0,1.0,162.56,125.0,92.93554688,84.50292969,117.6699219,103.7822266,16.80371094,10.21484375,86.52539063,75.07910156,0.0,167.64,167.64,125.0,0,0
523.0,6,40.5,12.0,61.5,18.25,10.0,0.75,0.0,7.75,2.0,175.26,170.0,17.92871094,16.20654297,26.73046875,46.40673828,2.401855469,2.004882813,7.977050781,10.33105469,3.0,175.26,185.42,170.0,1,0
524.0,3,107.5,79.5,154.5,117.5,58.0,10.125,8.8125,59.5,0.0,160.02,125.0,51.0,44.0,74.0,89.0,3.0,4.0,42.0,42.0,0.0,175.26,177.8,125.0,1,0
525.0,5,77.75,61.25,111.5,69.75,45.5,12.75,9.0,44.75,0.0,177.8,155.0,81.75,60.0,95.5,104.5,9.0,7.25,69.5,43.25,1.0,177.8,172.72,155.0,1,0
526.0,5,94.23046875,127.1835938,125.7929688,144.5351563,119.1054688,5.5234375,3.7421875,102.0273438,1.0,170.18,155.0,58.3203125,66.59619141,106.1381836,119.5146484,7.302246094,11.1953125,37.60058594,34.93212891,2.0,177.8,187.96,145.0,1,0
527.0,8,94.23046875,80.0,117.0,114.1875,57.625,15.5,8.375,72.0,0.0,185.42,205.0,39.0625,33.0625,48.0,42.0625,0.125,3.3125,12.59375,26.03125,1.0,190.5,190.5,205.0,1,0
528.0,8,97.92724609,43.07373047,107.9499512,49.18139648,36.15209961,3.524902344,3.123535156,31.23876953,7.0,185.42,185.0,68.875,64.8125,89.9375,88.4375,4.0,9.5,35.0,42.0,0.0,180.34,187.96,185.0,1,0
529.0,3,139.0,127.0,166.5,134.0,107.5,11.0,8.0,114.5,0.0,175.26,135.0,65.0,57.0,104.0,75.0,3.0,15.0,53.0,53.0,0.0,170.18,167.64,135.0,1,0
530.0,7,31.3828125,38.296875,38.484375,47.6171875,32.1015625,2.609375,1.7890625,16.9609375,2.0,185.42,185.0,45.21875,19.828125,54.265625,29.09375,6.5625,1.8359375,17.2421875,14.609375,1.0,182.88,187.96,185.0,1,0
531.0,5,101.8125,83.859375,120.640625,93.125,78.75,3.40625,2.46875,76.84375,1.0,167.64,135.0,108.0119629,96.64471436,181.6540222,146.3991089,7.07333374,10.54364014,61.9520874,78.70046997,5.0,175.26,177.8,155.0,1,0
532.0,8,59.0,35.0,83.75,28.0,28.0,8.8125,4.5,27.0,0.0,193.04,205.0,130.1875,81.8125,142.8945313,98.82407397,10.59765625,3.625,123.0,78.5,0.0,182.88,187.96,185.0,1,0
533.0,5,126.0,140.0,134.0,144.0,92.0,24.0,12.5,133.5,0.0,187.96,170.0,93.140625,75.90625,120.859375,90.28125,8.296875,5.09375,63.65625,59.859375,1.0,172.72,180.34,155.0,1,0
534.0,7,73.25,58.8125,71.5,75.375,52.75976563,6.875,5.5625,59.25,0.0,180.34,185.0,68.59375,78.40625,74.28125,94.03125,15.40625,11.1875,60.78125,66.625,0.0,182.88,200.66,185.0,1,0
535.0,5,99.73681641,129.0792236,102.7606201,136.1013184,103.3330078,12.92736816,8.449584961,118.6533203,5.0,180.34,145.0,105.203125,99.875,145.9140625,142.0625,15.171875,20.3125,97.3671875,81.203125,2.0,177.8,182.88,155.0,1,0
536.0,9,180.078125,117.59375,210.921875,138.28125,93.1875,12.5,6.96875,78.65625,1.0,185.42,205.0,158.59375,97.125,177.03125,101.375,6.65625,6.75,133.65625,92.84375,2.0,193.04,203.2,240.0,1,0
537.0,7,35.0,32.0,39.0,35.0,24.0,6.0,5.0,23.0,0.0,182.88,185.0,45.0,61.58178711,64.875,64.07519531,0.125,3.0,72.5,54.64013672,0.0,177.8,185.42,185.0,1,0
538.0,4,142.75,151.5,157.0,182.0,129.5,12.75,6.5,126.75,0.0,177.8,135.0,142.25,106.0,168.0,110.75,11.0,12.25,123.0,100.0,0.0,185.42,185.42,145.0,1,0
539.0,7,19.12976074,27.94024658,21.27532959,42.97698975,23.37097168,3.256347656,2.338745117,17.05664063,3.0,180.34,185.0,27.98253822,44.92085075,31.05969429,48.29381371,2.739326477,1.715791702,16.44887733,14.38141441,10.0,182.88,187.96,185.0,1,0
540.0,8,62.96679688,77.8203125,66.16308594,83.04394531,57.76367188,13.96289063,7.229492188,72.72265625,3.0,177.8,205.0,103.84375,104.125,118.34375,113.21875,8.71875,19.78125,85.28125,95.0,2.0,187.96,190.5,205.0,1,0
541.0,6,69.0,90.0,74.0,91.0,46.0,28.0,22.0,70.0,1.0,177.8,170.0,141.8125,131.078125,203.9570313,132.9179688,15.15234375,13.46875,122.5742188,122.6523438,1.0,180.34,182.88,170.0,1,0
542.0,6,82.8125,88.4375,141.125,114.1875,71.75,12.25,5.8125,78.4375,0.0,182.88,170.0,60.0390625,20.64648438,90.609375,35.97265625,5.33984375,2.134765625,17.8203125,12.72460938,0.0,182.88,187.96,170.0,1,0
543.0,1,163.0625,113.4375,177.6875,123.625,91.9375,11.25,6.9375,102.0625,0.0,165.1,115.0,73.640625,135.96875,107.921875,260.3125,4.9765625,18.375,62.3671875,87.828125,0.0,162.56,160.02,115.0,0,0
544.0,8,10.0,4.0,24.0,8.0,3.0,0.0,0.0,4.0,0.0,190.5,185.0,61.0,22.0,72.0,30.0,14.0,3.0,17.0,12.0,1.0,185.42,190.5,185.0,1,0
545.0,5,13.75,24.4921875,30.3828125,52.0390625,20.6640625,3.09375,2.78125,7.8203125,1.0,175.26,155.0,112.5,151.5,118.5,151.5,18.5,18.0,104.5,147.5,1.0,172.72,172.72,155.0,1,0
546.0,5,66.65625,53.40625,82.71875,60.5,41.625,5.59375,3.5,48.46875,1.0,175.26,155.0,8.5,7.75,15.125,10.625,1.125,0.5,3.5,5.875,0.0,182.88,185.42,155.0,1,0
547.0,6,202.0,171.0,208.0,205.0,133.0,29.0,18.0,154.0,0.0,182.88,185.0,18.0,15.0,113.0,17.0,2.0,3.0,6.0,9.0,0.0,182.88,180.34,155.0,1,0
548.0,4,29.9375,23.9375,47.125,30.75,17.5625,2.1875,0.8125,15.8125,0.0,172.72,145.0,248.96875,232.46875,261.09375,255.75,18.4375,28.0625,243.71875,219.75,0.0,177.8,172.72,145.0,1,0
549.0,5,150.375,108.875,158.5,121.125,70.375,23.125,10.0,98.25,0.0,185.42,155.0,39.2890625,50.43359375,49.30859375,55.07421875,3.28125,4.0078125,32.3125,47.625,1.0,172.72,177.8,155.0,1,0
550.0,5,100.0,114.375,107.125,122.625,97.5,14.375,7.625,101.0,0.0,175.26,155.0,135.5,68.5,179.5,89.5,17.75,13.5,116.5,58.75,0.0,170.18,182.88,155.0,1,0
551.0,4,67.25,65.75,68.5,78.25,55.0,6.5,3.25,59.25,2.0,170.18,135.0,88.25,117.25,100.0,174.5,12.25,19.25,82.25,102.0,0.0,175.26,165.1,145.0,1,0
552.0,4,66.5,81.875,89.0,107.0625,46.0,5.140625,1.5,70.1875,0.0,167.64,135.0,88.578125,85.796875,101.0625,94.921875,5.78125,11.96875,75.0,67.328125,1.0,172.72,180.34,145.0,1,0
553.0,5,81.984375,93.046875,83.890625,97.9375,75.359375,13.03125,8.796875,83.9375,2.0,185.42,155.0,34.5,32.0,59.25,56.0,1.5,2.0,29.75,24.5,1.0,177.8,182.88,155.0,1,0
554.0,3,72.5,48.375,75.0,66.875,36.0,8.649780273,9.25,36.625,0.0,170.18,135.0,92.265625,87.359375,102.09375,94.703125,10.859375,11.65625,77.609375,74.953125,2.0,170.18,175.26,135.0,1,0
555.0,5,18.0,16.625,33.375,18.75,15.375,1.0,0.75,7.625,0.0,177.8,145.0,98.0625,108.71875,149.78125,159.6875,4.03125,8.4375,58.34375,81.75,0.0,167.64,170.18,155.0,1,0
556.0,9,29.015625,39.5859375,40.09375,60.7890625,35.2109375,3.90625,3.21875,22.328125,3.0,193.04,264.0,84.28320313,123.8847656,98.77148438,272.6953125,2.1640625,8.017578125,78.203125,74.74804688,4.0,177.8,182.88,265.0,1,0
557.0,9,12.86965942,11.0743103,13.93783569,11.64949036,9.694229126,0.992965698,0.836547852,9.276367188,7.0,187.96,242.0,130.1875,112.25,149.0625,115.75,7.3125,6.5,110.3125,107.6875,2.0,193.04,203.2,240.0,1,0
558.0,6,81.25,52.0,101.375,64.25,35.25786209,20.0,15.53613281,38.875,0.0,175.26,170.0,118.8554688,94.87109375,142.8945313,112.3242188,4.62109375,9.03515625,78.76953125,67.33203125,1.0,177.8,182.88,170.0,1,0
559.0,7,210.0,171.5,233.5,182.0,160.5,10.5,10.0,137.0,0.0,167.64,185.0,112.4609375,104.9609375,128.7421875,119.6367188,8.44921875,12.48046875,107.203125,93.32421875,1.0,185.42,195.58,185.0,1,0
560.0,6,56.0,61.0,88.0,91.25,50.0,8.5625,8.0,47.51205778,0.0,177.8,170.0,11.0,4.0,11.0,4.0,2.0,0.0,10.0,4.0,1.0,185.42,185.42,170.0,1,0
561.0,3,60.875,81.875,82.125,95.0,69.5,9.75,6.25,57.75,0.0,170.18,135.0,89.75,74.25,103.0,117.75,11.5,15.25,73.25,61.25,1.0,167.64,185.42,135.0,1,0
562.0,9,60.0625,45.3125,79.6875,71.25,40.5,2.5625,2.5625,38.9375,3.0,177.8,265.0,114.4121094,132.1738281,123.5253906,189.8066406,25.5,14.61328125,98.84960938,80.78515625,7.0,193.04,195.58,238.0,1,0
563.0,4,168.0,156.0,224.0,180.0,106.0,25.0,20.0,108.0,0.0,182.88,145.0,47.5,39.0,70.0,73.5,1.5,5.0,11.0,17.0,1.0,172.72,180.34,145.0,1,0
564.0,3,46.6875,27.9375,54.5625,33.0625,22.25,3.3125,2.0625,22.375,2.0,167.64,125.0,81.0625,60.4375,90.3125,68.6875,8.9375,6.875,65.375,57.1875,1.0,165.1,167.64,135.0,1,0
565.0,7,70.28430176,63.65649414,92.97583008,76.90673828,50.71740723,8.983886719,4.509155273,59.59362793,2.0,187.96,185.0,102.6520233,124.2104721,107.4909821,148.4127884,19.42245483,16.2727356,96.72943878,108.385849,5.0,185.42,187.96,185.0,1,0
566.0,7,105.0,71.0,171.0,79.0,50.0,15.0,11.0,60.0,0.0,187.96,185.0,81.0,23.0,100.0,63.0,8.0,2.0,29.0,8.0,0.0,182.88,193.04,185.0,1,0
567.0,5,38.80322266,35.90429688,40.10888672,38.87451172,23.49462891,6.66015625,5.297851563,30.26904297,3.0,172.72,155.0,135.25,104.5,145.125,119.875,14.125,23.5,111.75,93.875,1.0,180.34,177.8,155.0,1,0
568.0,9,143.0,161.0,144.0,163.0,114.0,20.0,10.0,145.0,0.0,187.96,250.0,31.5625,24.4375,31.875,25.125,2.375,0.625,27.5,13.9375,3.0,190.5,198.12,260.0,1,0
569.0,3,43.0,69.0,88.0,82.5,56.5,10.0,8.0,41.5,0.0,167.64,125.0,67.5,28.5,106.5,33.5,4.5,1.5,18.0,24.0,0.0,167.64,170.18,125.0,1,0
570.0,7,71.0,124.125,83.890625,141.75,103.25,10.0,8.375,80.5,0.0,187.96,185.0,72.5,50.43359375,77.59375,57.6875,7.4375,3.1875,69.21875,60.25,0.0,182.88,195.58,205.0,1,0
571.0,5,137.448609,182.1540014,140.5128282,186.4211718,145.1001513,12.69744062,7.190679073,174.3233733,4.0,172.72,155.0,93.84094238,102.6278076,105.3892822,104.1497803,24.40881348,10.24951172,89.72180176,99.37097168,3.0,172.72,172.72,155.0,1,0
572.0,2,39.0,27.5,48.5,34.0,25.5,2.0,1.0,19.0,1.0,165.1,125.0,95.0,68.3125,105.375,98.9375,11.8125,12.0625,54.5625,49.8125,1.0,175.26,172.72,135.0,1,0
573.0,2,78.703125,72.0,101.375,182.0,73.0,10.0,8.125,47.0,0.0,162.56,125.0,54.0,44.0,76.0,45.0,6.0,6.0,52.0,34.0,0.0,165.1,170.18,125.0,1,0
574.0,7,5.0,31.0,5.0,32.0,24.0,1.0,1.0,30.0,0.0,177.8,185.0,28.5,17.0,62.5,29.0,0.0,3.0,13.5,16.0,1.0,182.88,193.04,185.0,1,0
575.0,6,77.1875,65.0625,85.0,74.375,51.5,8.0,5.5625,54.6875,3.0,182.88,170.0,78.73162842,101.3711548,138.7816162,137.0176392,10.78045654,19.49682617,50.60919189,67.6260376,2.0,180.34,190.5,170.0,1,0
576.0,9,62.0,98.0,92.25,95.0,59.0,4.0,2.0,80.875,0.0,190.5,265.0,96.47729492,105.0,102.09375,143.352354,10.0,12.25,80.74944878,93.32421875,0.0,190.5,193.04,235.0,1,0
577.0,3,243.5,179.5,265.75,190.25,141.75,20.0,12.5,158.0,0.0,172.72,135.0,164.0,104.5,206.5,111.5,14.0,23.0,139.0,77.0,0.0,167.64,172.72,135.0,1,0
578.0,7,51.74673462,49.11106873,86.23701096,56.65259171,35.25786209,8.649780273,4.862358093,33.1055069,5.0,182.88,185.0,116.8952026,124.2714233,142.1494751,131.7822876,12.55645752,11.3659668,99.16418457,116.6326904,1.0,182.88,195.58,185.0,1,0
579.0,6,110.5,77.75,150.5,117.5,52.5,7.75,3.75,69.0,0.0,180.34,170.0,123.453125,97.25,127.296875,119.328125,12.828125,4.53125,117.046875,88.609375,3.0,182.88,180.34,170.0,1,0
580.0,2,130.4677734,93.36230469,158.3935547,117.1269531,65.82421875,17.63085938,12.33398438,88.59863281,1.0,167.64,125.0,212.2338867,170.1257324,220.4174805,206.6955566,22.70092773,28.30371094,206.6313477,159.7697754,0.0,167.64,167.64,125.0,0,0
581.0,6,22.5,44.5,63.0,65.5,29.0,11.0,7.0,20.5,0.0,175.26,155.0,128.015625,86.90625,228.8125,131.5,13.3125,11.96875,95.359375,70.59375,1.0,185.42,190.5,170.0,1,0
582.0,6,16.875,23.75,25.125,32.8125,22.5,0.6875,0.5,5.9375,2.0,175.26,170.0,41.82409668,46.89526367,47.36877441,51.22668457,2.591796875,2.511962891,37.23840332,43.32739258,4.0,177.8,185.42,170.0,1,0
583.0,6,77.90625,86.21875,130.5625,108.59375,55.375,17.125,12.90625,72.71875,0.0,182.88,170.0,71.75,78.0,89.5,127.75,10.5,12.5,46.25,46.5,0.0,182.88,193.04,170.0,1,0
584.0,6,85.4778862,82.0,141.0,108.5,61.5,14.75,7.35546875,76.0,0.0,177.8,170.0,123.2026367,133.8187256,133.0,184.5,30.375,10.9375,63.65625,100.75,0.0,185.42,187.96,170.0,1,0
585.0,7,62.75,43.625,92.25,52.375,29.875,5.875,3.625,34.875,3.0,185.42,185.0,58.45965576,45.57012939,68.01452637,54.06494141,6.456176758,11.95318604,46.16400146,35.20471191,1.0,187.96,190.5,185.0,1,0
586.0,6,25.23828125,31.90429688,37.77197266,61.46386719,24.03637695,7.113525391,5.957519531,22.54174805,3.0,172.72,170.0,111.75,77.9375,140.75,117.0625,25.6875,8.8125,89.0,56.375,0.0,185.42,187.96,170.0,1,0
587.0,6,54.0,33.0,152.0,61.0,28.0,5.0,4.0,17.0,0.0,172.72,170.0,58.40136719,43.03613281,177.0322266,61.91796875,9.763671875,5.341796875,35.32128906,29.43359375,1.0,182.88,187.96,170.0,1,0
588.0,4,67.5,56.25,83.0,61.75,30.25,9.0,7.0,46.0,1.0,172.72,145.0,93.0,105.0,99.0,156.0,13.0,15.0,89.0,83.0,0.0,172.72,172.72,145.0,1,0
589.0,9,46.875,52.0,71.80078125,58.0,36.234375,10.0,6.5,47.51205778,0.0,182.88,265.0,42.5,11.75,44.75,12.75,2.75,0.0,19.5,10.5,2.0,195.58,203.2,265.0,1,0
590.0,7,42.0,42.0,75.99804688,61.0,35.5,12.0703125,4.5,18.5,0.0,182.88,170.0,65.0,103.0,63.5,134.0,13.3125,9.84375,75.375,86.0,0.0,182.88,187.96,185.0,1,0
591.0,3,63.0,73.0,86.0,74.0,47.0,21.0,15.0,50.0,0.0,172.72,135.0,134.0,132.0,135.0,137.0,8.0,23.0,125.0,129.0,1.0,172.72,165.1,135.0,1,0
592.0,2,147.0,165.0,241.5,172.5,143.5,15.5,11.0,156.5,0.0,170.18,125.0,80.5,176.0,105.0,234.5,8.5,37.5,63.5,119.0,0.0,160.02,160.02,125.0,1,0
593.0,6,108.125,46.15673828,122.7319336,85.70532227,38.81640625,5.264160156,3.713134766,44.70849609,1.0,182.88,170.0,80.75,67.0,94.0,80.5,13.5,9.25,55.5,58.75,0.0,177.8,193.04,170.0,1,0
594.0,5,65.0,69.5,95.0,110.0,50.0,9.5,4.0,42.5,0.0,177.8,155.0,31.0,3.0,31.0,3.0,1.0,0.0,4.0,3.0,1.0,182.88,180.34,170.0,1,0
595.0,4,61.96875,58.25,94.53125,109.3125,42.59375,11.34375,7.75,49.0,2.0,172.72,145.0,46.0,65.0,75.0,70.0,6.0,7.0,40.5,62.5,0.0,172.72,167.64,145.0,1,0
596.0,5,69.21875,80.0625,155.28125,98.28125,63.90625,11.40625,8.6875,66.71875,0.0,172.72,155.0,61.625,56.28125,63.71875,63.9375,9.625,4.40625,55.875,51.25,3.0,180.34,190.5,145.0,1,0
597.0,9,105.0,83.0,133.5,88.5,77.0,4.5,2.0,65.0,1.0,185.42,185.0,45.0,20.0,56.0,24.5,4.5,4.5,23.5,17.0,2.0,190.5,208.28,265.0,1,0
