id,weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_HEAD_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_DISTANCE_att,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_total_time_fought(seconds),B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_opp_TOTAL_STR_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
486.0,7,32.859375,32.734375,11.90625,35.5625,20.53125,39.78125,17.125,26.859375,25.625,3.515625,1.921875,26.3125,25.15625,6.703125,242.734375,4.0,190.5,185.0,105.012207,2.0,182.88,185.42,185.0,1,0
487.0,3,83.6484375,71.7734375,19.4375,123.234375,74.5859375,118.9921875,61.4453125,75.0,57.8046875,8.7421875,5.265625,51.765625,66.3046875,15.8359375,695.046875,2.0,167.64,135.0,115.375,2.0,167.64,172.72,145.0,0,0
488.0,7,97.5,116.0,55.5,112.625,86.0,141.0,79.640625,64.75,111.0,10.0,2.0,77.328125,84.5,43.76464844,900.0,0.0,180.34,170.0,108.3527832,0.0,182.88,187.96,170.0,1,0
489.0,8,76.0,100.0,30.5,96.5,63.5,109.0,38.0,53.5,82.5,12.5,6.0,69.5,95.5,26.5,497.0,1.0,182.88,205.0,27.5,0.0,180.34,177.8,205.0,1,0
490.0,7,90.75,108.25,56.0,98.0,54.0,141.75,87.25,61.5,95.0,9.5,7.25,58.25,75.0,31.0,820.5,1.0,185.42,185.0,57.25,0.0,182.88,182.88,185.0,1,0
491.0,4,30.0,23.0,10.0,30.0,20.0,23.0,10.0,22.0,17.0,5.0,4.0,24.0,23.0,10.0,88.0,1.0,182.88,155.0,47.75,1.0,182.88,182.88,145.0,1,0
492.0,7,26.68206787,19.31607056,8.894546509,35.72317505,23.4498291,29.32635498,18.63047791,21.12443542,15.19396973,2.56022644,1.956100464,14.86375427,12.09103394,3.910751343,283.5269165,4.0,182.88,185.0,77.078125,1.0,185.42,187.96,185.0,1,0
493.0,9,46.81778526,42.08317757,14.38123703,48.44191933,24.55651283,43.05742836,14.79591751,32.24071312,34.40143967,3.834583282,2.599674225,38.14047813,35.95291519,10.83419228,332.788168,10.0,193.04,238.0,16.39257813,3.0,193.04,203.2,265.0,1,0
494.0,6,63.5,59.5,28.5,78.5,42.5,70.5,38.0,50.0,41.0,6.0,4.0,44.0,41.0,17.0,675.5,0.0,190.5,170.0,102.0,0.0,182.88,185.42,170.0,1,0
495.0,3,53.5625,85.0,63.875,65.5,46.625,141.75,61.5,48.71875,49.8125,7.5,5.0,41.5,74.71875,22.0,813.0,0.0,172.72,135.0,34.0,0.0,167.64,180.34,135.0,1,0
496.0,1,193.5585938,120.5273438,42.25390625,198.484375,105.203125,130.2617188,51.30078125,124.265625,99.01953125,13.484375,6.2265625,169.5546875,99.640625,29.203125,819.4765625,2.0,167.64,115.0,84.5625,1.0,165.1,165.1,115.0,0,0
497.0,5,70.0,85.0,53.0,130.0,86.0,132.0,95.0,53.0,73.0,7.0,7.0,63.0,59.0,31.0,900.0,0.0,185.42,155.0,122.0,0.0,182.88,182.88,145.0,1,0
498.0,5,126.375,107.875,38.25,169.375,79.25,125.125,55.125,108.5,101.375,4.75,4.75,101.0,97.875,30.5,860.25,0.0,170.18,155.0,51.5625,3.0,175.26,177.8,155.0,1,0
499.0,4,136.75,78.25,25.5,137.0,47.0,80.25,26.5,117.5,63.5,10.25,2.75,123.25,77.0,24.5,570.25,1.0,180.34,145.0,224.875,0.0,177.8,172.72,145.0,1,0
500.0,6,18.0,3.5,1.5,22.0,14.5,7.0,4.5,18.0,3.0,0.5,0.0,1.5,3.5,1.5,89.5,0.0,187.96,170.0,53.375,1.0,182.88,180.34,170.0,1,0
501.0,5,31.75,32.125,19.375,45.875,20.375,63.5,49.25,26.5,19.0,6.875,6.25,21.25,14.875,7.5,718.375,0.0,167.64,170.0,78.75,0.0,175.26,162.56,155.0,1,0
502.0,8,52.20884705,29.36241913,10.19216156,54.4307785,21.41236115,29.38977051,10.21511841,48.15951538,23.23114014,1.767555237,1.365936279,37.47533417,26.62310791,8.057983398,343.3597565,9.0,187.96,205.0,50.53125,2.0,187.96,193.04,185.0,1,0
503.0,5,65.0,61.75,21.09375,83.53125,40.84179688,72.13476563,30.41796875,43.0,50.78125,6.0,4.0,53.5,50.75,15.75390625,523.8125,0.0,175.26,155.0,87.5625,1.0,177.8,182.88,155.0,1,0
504.0,4,133.1501465,111.3411865,39.54882813,166.1645508,73.56530762,144.9624023,71.4642334,119.7451172,89.81091309,11.34399414,6.666625977,125.543335,100.1932373,33.34204102,718.0246582,1.0,185.42,145.0,68.5,0.0,172.72,175.26,145.0,1,0
505.0,4,83.609375,49.140625,22.6171875,105.6015625,65.4921875,51.3203125,24.6875,79.59375,36.234375,5.9921875,4.125,55.28125,47.15625,21.3359375,361.90625,4.0,170.18,145.0,310.5859375,3.0,172.72,175.26,145.0,1,0
506.0,7,30.78570557,47.00085449,17.30944824,54.29223633,33.14648438,51.54290771,21.71612549,20.79992676,41.78521729,3.424377441,2.041564941,15.76708984,38.13494873,11.46624756,414.5289917,4.0,182.88,185.0,99.875,2.0,187.96,190.5,170.0,1,0
507.0,2,95.40625,64.125,33.4375,112.625,47.9375,85.125,53.15625,79.46875,40.59375,13.53125,8.34375,80.09375,46.25,20.4375,640.0,0.0,172.72,125.0,197.25,0.0,165.1,162.56,125.0,0,0
508.0,5,76.90625,79.59375,37.65625,90.40625,47.65625,88.8125,46.0625,63.03125,62.875,9.6875,6.96875,73.4375,56.53125,21.84375,475.8125,0.0,190.5,155.0,56.38671875,3.0,172.72,177.8,155.0,1,0
509.0,6,124.0625,69.07836914,21.73071289,135.3659668,47.02172852,95.35266113,47.17480469,105.3909912,61.40820313,4.632080078,2.856567383,120.347168,65.35424805,18.1730957,878.1481934,1.0,182.88,170.0,92.55366707,5.0,190.5,203.2,170.0,1,0
510.0,9,44.25,23.25,9.25,48.75,31.5,28.5,14.5,37.0,18.75,2.75,2.0,25.75,20.5,7.0,168.0,2.0,193.04,240.0,34.8125,3.0,193.04,198.12,245.0,1,0
511.0,6,93.25,218.8695068,92.25,117.0,87.0,232.3482857,101.5,84.0,221.1955566,9.5,5.5,75.67095566,235.8762207,52.5,897.421875,0.0,182.88,170.0,127.84375,1.0,180.34,193.04,170.0,1,0
512.0,6,83.0,133.5,55.75,99.25,48.0,147.5,67.25,63.75,96.75,16.0,12.25,77.25,121.5,44.75,900.0,0.0,180.34,170.0,78.5,1.0,180.34,190.5,170.0,1,0
513.0,6,62.3125,38.203125,21.09375,93.8359375,61.7734375,49.1796875,31.4140625,51.59375,28.5625,4.859375,3.8046875,42.4140625,34.3203125,18.015625,429.53125,3.0,182.88,170.0,58.6171875,4.0,180.34,190.5,170.0,1,0
514.0,6,67.25,48.0,12.0,92.97583008,42.8125,60.5,24.75,62.0,29.47851563,5.5,4.5,39.625,34.1875,16.65234375,505.5,0.0,185.42,170.0,108.5,1.0,182.88,185.42,170.0,1,0
515.0,8,68.0,45.5,22.375,77.0,37.5,64.0,38.5,51.625,37.0,5.25,3.875,50.125,30.5,11.5,435.375,1.0,190.5,230.0,73.5,0.0,182.88,190.5,205.0,1,0
516.0,2,131.0,130.0,35.75,187.25,113.25,141.75,46.0,98.75,114.75,14.0,9.0,97.0,118.0,29.25,900.0,0.0,162.56,135.0,84.5,0.0,165.1,170.18,125.0,1,0
517.0,5,54.71875,38.296875,16.3125,71.80078125,43.0,61.0,24.6875,48.15951538,42.25,2.609375,2.0,59.3125,27.0,13.1015625,479.75,0.0,172.72,155.0,94.77008057,5.0,175.26,185.42,155.0,1,0
518.0,5,18.53281942,23.42972358,8.488034904,20.73351809,8.266138479,27.42063336,12.24720518,15.29367432,16.08982685,4.947626248,2.967187047,15.89410728,18.13800777,5.578819439,182.0058651,1.0,177.8,155.0,116.25,0.0,177.8,185.42,155.0,1,0
519.0,3,226.0,185.0,114.0,298.0,185.0,216.0,138.0,152.0,113.0,71.0,64.0,182.0,160.0,90.0,900.0,0.0,175.26,135.0,82.0,0.0,167.64,172.72,135.0,1,0
520.0,5,67.59442139,46.54541016,22.63616943,93.80688477,58.44793701,57.15942383,31.79290771,48.60784912,36.2074585,7.626953125,6.635314941,37.39111328,37.29779053,14.34906006,613.8062134,1.0,177.8,155.0,139.5,1.0,177.8,185.42,170.0,1,0
521.0,2,76.81835938,76.75,27.0,90.5,40.25,100.0,73.75,48.75,58.63574219,9.6875,8.0,46.25,75.5,19.0,821.5625,0.0,162.56,125.0,209.0429688,2.0,165.1,170.18,125.0,0,0
522.0,2,131.5,136.5,57.0,141.0,72.5,177.0,92.5,103.5,100.0,22.5,14.0,128.0,122.0,49.0,774.0,1.0,162.56,125.0,103.7822266,0.0,167.64,167.64,125.0,0,0
523.0,6,40.5,12.0,2.25,61.5,41.25,18.25,8.5,34.75,10.0,0.75,0.0,10.75,7.75,1.25,337.75,2.0,175.26,170.0,46.40673828,3.0,175.26,185.42,170.0,1,0
524.0,3,107.5,79.5,42.03125,154.5,94.25,117.5,89.0,91.10546875,58.0,10.125,8.8125,96.66748047,59.5,22.25,654.65625,0.0,160.02,125.0,89.0,0.0,175.26,177.8,125.0,1,0
525.0,5,77.75,61.25,26.25,111.5,70.0,69.75,33.75,48.75,45.5,12.75,9.0,39.25,44.75,13.25,708.75,0.0,177.8,155.0,104.5,1.0,177.8,172.72,155.0,1,0
526.0,5,94.23046875,127.1835938,53.1640625,125.7929688,62.7265625,144.5351563,69.12890625,74.109375,119.1054688,5.5234375,3.7421875,60.25,102.0273438,36.484375,850.6640625,1.0,170.18,155.0,119.5146484,2.0,177.8,187.96,145.0,1,0
527.0,8,94.23046875,80.0,31.375,117.0,62.7265625,114.1875,70.79148674,70.125,57.625,15.5,8.375,55.21875,72.0,17.25,823.0571289,0.0,185.42,205.0,42.0625,1.0,190.5,190.5,205.0,1,0
528.0,8,97.92724609,43.07373047,13.91357422,107.9499512,59.16210938,49.18139648,19.50854492,71.18408203,36.15209961,3.524902344,3.123535156,81.81787109,31.23876953,6.640136719,578.5739746,7.0,185.42,185.0,88.4375,0.0,180.34,187.96,185.0,1,0
529.0,3,139.0,127.0,56.0,166.5,94.5,134.0,61.5,110.0,107.5,11.0,8.0,124.5,114.5,45.5,555.5,0.0,175.26,135.0,75.0,0.0,170.18,167.64,135.0,1,0
530.0,7,31.3828125,38.296875,17.0703125,38.484375,21.3125,47.6171875,24.6328125,26.4765625,32.1015625,2.609375,1.7890625,17.5234375,16.9609375,5.8828125,277.6640625,2.0,185.42,185.0,29.09375,1.0,182.88,187.96,185.0,1,0
531.0,5,101.8125,83.859375,14.5625,120.640625,61.765625,93.125,22.359375,83.0625,78.75,3.40625,2.46875,72.78125,76.84375,11.953125,660.546875,1.0,167.64,135.0,146.3991089,5.0,175.26,177.8,155.0,1,0
532.0,8,59.0,35.0,16.5,83.75,46.0,28.0,15.5,47.125,28.0,8.8125,4.5,51.25,27.0,6.703125,943.8770294,0.0,193.04,205.0,98.82407397,0.0,182.88,187.96,185.0,1,0
533.0,5,126.0,140.0,46.5,134.0,66.0,144.0,50.5,102.0,92.0,24.0,12.5,120.5,133.5,43.0,558.5,0.0,187.96,170.0,90.28125,1.0,172.72,180.34,155.0,1,0
534.0,7,73.25,58.8125,28.4375,71.5,26.75,75.375,41.0,58.640625,52.75976563,6.875,5.5625,52.22094727,59.25,19.81054688,505.5,0.0,180.34,185.0,94.03125,0.0,182.88,200.66,185.0,1,0
535.0,5,99.73681641,129.0792236,51.19384766,102.7606201,47.14233398,136.1013184,56.68334961,62.08728027,103.3330078,12.92736816,8.449584961,96.66748047,118.6533203,42.15185547,649.4841309,5.0,180.34,145.0,142.0625,2.0,177.8,182.88,155.0,1,0
536.0,9,180.078125,117.59375,43.0625,210.921875,134.953125,138.28125,60.4375,135.90625,93.1875,12.5,6.96875,152.390625,78.65625,17.3125,877.3125,1.0,185.42,205.0,101.375,2.0,193.04,203.2,240.0,1,0
537.0,7,35.0,32.0,16.0,39.0,21.0,35.0,19.0,32.0,24.0,6.0,5.0,19.0,23.0,12.0,367.0,0.0,182.88,185.0,64.07519531,0.0,177.8,185.42,185.0,1,0
538.0,4,142.75,151.5,52.0,157.0,64.0,182.0,73.75,118.5,129.5,12.75,6.5,138.5,126.75,36.25,900.0,0.0,177.8,135.0,110.75,0.0,185.42,185.42,145.0,1,0
539.0,7,19.12976074,27.94024658,13.43847656,21.27532959,12.37658691,42.97698975,26.61297607,16.52142334,23.37097168,3.256347656,2.338745117,11.35351563,17.05664063,5.656005859,210.9042969,3.0,180.34,185.0,48.29381371,10.0,182.88,187.96,185.0,1,0
540.0,8,62.96679688,77.8203125,27.31835938,66.16308594,33.08496094,83.04394531,31.85449219,51.34863281,57.76367188,13.96289063,7.229492188,47.19238281,72.72265625,24.91308594,676.921875,3.0,177.8,205.0,113.21875,2.0,187.96,190.5,205.0,1,0
541.0,6,69.0,90.0,46.0,74.0,33.0,91.0,47.0,64.0,46.0,28.0,22.0,44.0,70.0,29.0,378.0,1.0,177.8,170.0,132.9179688,1.0,180.34,182.88,170.0,1,0
542.0,6,82.8125,88.4375,21.5625,141.125,89.4375,114.1875,46.0,70.125,71.75,12.25,5.8125,58.0625,78.4375,17.9375,768.8125,0.0,182.88,170.0,35.97265625,0.0,182.88,187.96,170.0,1,0
543.0,1,163.0625,113.4375,46.6875,177.6875,85.625,123.625,55.875,118.5,91.9375,11.25,6.9375,146.9375,102.0625,39.125,889.875,0.0,165.1,115.0,260.3125,0.0,162.56,160.02,115.0,0,0
544.0,8,10.0,4.0,2.0,24.0,21.0,8.0,6.0,4.0,3.0,0.0,0.0,7.0,4.0,2.0,146.0,0.0,190.5,185.0,30.0,1.0,185.42,190.5,185.0,1,0
545.0,5,13.75,24.4921875,16.75,30.3828125,21.5625,52.0390625,41.0703125,11.015625,20.6640625,3.09375,2.78125,4.875,7.8203125,3.8984375,373.171875,1.0,175.26,155.0,151.5,1.0,172.72,172.72,155.0,1,0
546.0,5,66.65625,53.40625,22.0,82.71875,44.21875,60.5,28.3125,52.9375,41.625,5.59375,3.5,44.4375,48.46875,17.84375,595.0,1.0,175.26,155.0,10.625,0.0,182.88,185.42,155.0,1,0
547.0,6,202.0,171.0,55.0,208.0,89.0,205.0,82.0,172.0,133.0,29.0,18.0,167.0,154.0,42.0,900.0,0.0,182.88,185.0,17.0,0.0,182.88,180.34,155.0,1,0
548.0,4,29.9375,23.9375,10.6875,47.125,28.1875,30.75,16.1875,23.75,17.5625,2.1875,0.8125,17.4375,15.8125,7.0,288.0,0.0,172.72,145.0,255.75,0.0,177.8,172.72,145.0,1,0
549.0,5,150.375,108.875,35.375,158.5,78.75,121.125,45.375,92.5,70.375,23.125,10.0,137.0,98.25,27.75,900.0,0.0,185.42,155.0,55.07421875,1.0,172.72,177.8,155.0,1,0
550.0,5,100.0,114.375,44.875,107.125,47.125,122.625,52.875,73.5,97.5,14.375,7.625,93.5,101.0,36.125,795.0,0.0,175.26,155.0,89.5,0.0,170.18,182.88,155.0,1,0
551.0,4,67.25,65.75,22.0,68.5,36.5,78.25,33.5,52.5,55.0,6.5,3.25,57.75,59.25,18.25,384.5,2.0,170.18,135.0,174.5,0.0,175.26,165.1,145.0,1,0
552.0,4,66.5,81.875,36.5,89.0,42.8125,107.0625,77.75,54.71875,46.0,5.140625,1.5,55.75,70.1875,27.859375,900.0,0.0,167.64,135.0,94.921875,1.0,172.72,180.34,145.0,1,0
553.0,5,81.984375,93.046875,48.375,83.890625,40.640625,97.9375,52.375,58.640625,75.359375,13.03125,8.796875,77.625,83.9375,43.453125,412.34375,2.0,185.42,155.0,56.0,1.0,177.8,182.88,155.0,1,0
554.0,3,72.5,48.375,35.0,75.0,40.84179688,66.875,34.5,59.2421875,36.0,8.649780273,9.25,53.5,36.625,18.015625,943.8770294,0.0,170.18,135.0,94.703125,2.0,170.18,175.26,135.0,1,0
555.0,5,18.0,16.625,6.0,33.375,24.625,18.75,7.875,12.75,15.375,1.0,0.75,5.75,7.625,0.875,217.375,0.0,177.8,145.0,159.6875,0.0,167.64,170.18,155.0,1,0
556.0,9,29.015625,39.5859375,21.703125,40.09375,24.984375,60.7890625,40.9296875,21.453125,35.2109375,3.90625,3.21875,17.90625,22.328125,10.578125,327.2265625,3.0,193.04,264.0,272.6953125,4.0,177.8,182.88,265.0,1,0
557.0,9,12.86965942,11.0743103,4.638549805,13.93783569,7.826339722,11.64949036,5.088241577,9.762466431,9.694229126,0.992965698,0.836547852,8.248825073,9.276367188,3.087432861,105.4759979,7.0,187.96,242.0,115.75,2.0,193.04,203.2,240.0,1,0
558.0,6,81.25,52.0,26.5576117,101.375,43.94921875,64.25,27.234375,70.125,35.25786209,20.0,15.53613281,43.0,38.875,13.09375,856.2963867,0.0,175.26,170.0,112.3242188,1.0,177.8,182.88,170.0,1,0
559.0,7,210.0,171.5,82.5,233.5,118.5,182.0,92.5,182.5,160.5,10.5,10.0,176.5,137.0,52.5,900.0,0.0,167.64,185.0,119.6367188,1.0,185.42,195.58,185.0,1,0
560.0,6,56.0,61.0,31.046875,88.0,21.0,91.25,49.875,47.0,50.0,8.5625,8.0,42.6875,47.51205778,16.0,437.0,0.0,177.8,170.0,4.0,1.0,185.42,185.42,170.0,1,0
561.0,3,60.875,81.875,38.0,82.125,43.875,95.0,49.875,45.0,69.5,9.75,6.25,44.0,57.75,22.5,766.75,0.0,170.18,135.0,117.75,1.0,167.64,185.42,135.0,1,0
562.0,9,60.0625,45.3125,16.1875,79.6875,49.6875,71.25,33.5,53.0625,40.5,2.5625,2.5625,53.5,38.9375,13.0625,526.25,3.0,177.8,265.0,189.8066406,7.0,193.04,195.58,238.0,1,0
563.0,4,168.0,156.0,104.0,224.0,145.0,180.0,127.0,124.0,106.0,25.0,20.0,145.0,108.0,62.0,900.0,0.0,182.88,145.0,73.5,1.0,172.72,180.34,145.0,1,0
564.0,3,46.6875,27.9375,10.375,54.5625,31.125,33.0625,14.9375,36.625,22.25,3.3125,2.0625,31.5,22.375,6.75,295.0,2.0,167.64,125.0,68.6875,1.0,165.1,167.64,135.0,1,0
565.0,7,70.28430176,63.65649414,24.10986328,92.97583008,54.08081055,76.90673828,34.74487305,50.60131836,50.71740723,8.983886719,4.509155273,52.22094727,59.59362793,21.87109375,668.4191895,2.0,187.96,185.0,148.4127884,5.0,185.42,187.96,185.0,1,0
566.0,7,105.0,71.0,27.0,171.0,98.0,79.0,34.0,99.0,50.0,15.0,11.0,72.0,60.0,20.0,900.0,0.0,187.96,185.0,63.0,0.0,182.88,193.04,185.0,1,0
567.0,5,38.80322266,35.90429688,18.52392578,40.10888672,15.5,38.87451172,21.16455078,29.37988281,23.49462891,6.66015625,5.297851563,34.25,30.26904297,14.58886719,295.9379883,3.0,172.72,155.0,119.875,1.0,180.34,177.8,155.0,1,0
568.0,9,143.0,161.0,70.0,144.0,67.0,163.0,72.0,107.0,114.0,20.0,10.0,139.0,145.0,58.0,900.0,0.0,187.96,250.0,25.125,3.0,190.5,198.12,260.0,1,0
569.0,3,43.0,69.0,36.5,88.0,66.5,82.5,50.0,28.5,56.5,10.0,8.0,26.5,41.5,19.0,584.5,0.0,167.64,125.0,33.5,0.0,167.64,170.18,125.0,1,0
570.0,7,71.0,124.125,37.65625,83.890625,21.0,141.75,67.25,63.75,103.25,10.0,8.375,62.75,80.5,27.0,394.75,0.0,187.96,185.0,57.6875,0.0,182.88,195.58,205.0,1,0
571.0,5,137.448609,182.1540014,73.38776147,140.5128282,52.23057008,186.4211718,77.13706684,96.28321958,145.1001513,12.69744062,7.190679073,134.4107745,174.3233733,68.04062748,794.570864,4.0,172.72,155.0,104.1497803,3.0,172.72,172.72,155.0,1,0
572.0,2,39.0,27.5,8.0,48.5,23.5,34.0,14.5,32.0,25.5,2.0,1.0,28.5,19.0,4.0,227.0,1.0,165.1,125.0,98.9375,1.0,175.26,172.72,135.0,1,0
573.0,2,78.703125,72.0,63.875,101.375,54.0,182.0,110.5,65.0,73.0,10.0,8.125,47.12695313,47.0,15.59375,813.0,0.0,162.56,125.0,45.0,0.0,165.1,170.18,125.0,1,0
574.0,7,5.0,31.0,16.0,5.0,1.0,32.0,17.0,5.0,24.0,1.0,1.0,4.0,30.0,15.0,127.0,0.0,177.8,185.0,29.0,1.0,182.88,193.04,185.0,1,0
575.0,6,77.1875,65.0625,23.5,85.0,45.625,74.375,31.6875,58.375,51.5,8.0,5.5625,64.875,54.6875,16.8125,392.8125,3.0,182.88,170.0,137.0176392,2.0,180.34,190.5,170.0,1,0
576.0,9,62.0,98.0,29.3125,92.25,38.4921875,95.0,35.6875,54.71875,59.0,4.0,2.0,72.0,80.875,28.0625,943.8770294,0.0,190.5,265.0,143.352354,0.0,190.5,193.04,235.0,1,0
577.0,3,243.5,179.5,92.25,265.75,97.5,190.25,101.5,209.0,141.75,20.0,12.5,225.5,158.0,78.0,900.0,0.0,172.72,135.0,111.5,0.0,167.64,172.72,135.0,1,0
578.0,7,51.74673462,49.11106873,24.63470459,86.23701096,62.47529984,56.65259171,31.10668182,41.28481674,35.25786209,8.649780273,4.862358093,26.92281723,33.1055069,15.55845261,431.7011528,5.0,182.88,185.0,131.7822876,1.0,182.88,195.58,185.0,1,0
579.0,6,110.5,77.75,33.0,150.5,81.5,117.5,67.75,83.25,52.5,7.75,3.75,106.25,69.0,26.25,900.0,0.0,180.34,170.0,119.328125,3.0,182.88,180.34,170.0,1,0
580.0,2,130.4677734,93.36230469,40.7109375,158.3935547,84.33398438,117.1269531,62.12011719,74.42675781,65.82421875,17.63085938,12.33398438,121.9296875,88.59863281,36.81640625,559.4746094,1.0,167.64,125.0,206.6955566,0.0,167.64,167.64,125.0,0,0
581.0,6,22.5,44.5,21.5,63.0,52.5,65.5,39.0,16.5,29.0,11.0,7.0,9.5,20.5,8.5,740.0,0.0,175.26,155.0,131.5,1.0,185.42,190.5,170.0,1,0
582.0,6,16.875,23.75,16.3125,25.125,17.0625,32.8125,25.375,13.9375,22.5,0.6875,0.5,4.9375,5.9375,2.5625,270.1875,2.0,175.26,170.0,51.22668457,4.0,177.8,185.42,170.0,1,0
583.0,6,77.90625,86.21875,34.78125,130.5625,83.21875,108.59375,56.0,57.0625,55.375,17.125,12.90625,57.53125,72.71875,25.46875,834.40625,0.0,182.88,170.0,127.75,0.0,182.88,193.04,170.0,1,0
584.0,6,85.4778862,82.0,48.68945313,141.0,84.75,108.5,60.0,55.0,61.5,14.75,7.35546875,72.0,76.0,12.125,900.0,0.0,177.8,170.0,184.5,0.0,185.42,187.96,170.0,1,0
585.0,7,62.75,43.625,19.5,92.25,69.5,52.375,27.375,48.875,29.875,5.875,3.625,33.5,34.875,14.5,448.875,3.0,185.42,185.0,54.06494141,1.0,187.96,190.5,185.0,1,0
586.0,6,25.23828125,31.90429688,12.05175781,37.77197266,21.1640625,61.46386719,38.046875,22.22705078,24.03637695,7.113525391,5.957519531,15.58325195,22.54174805,5.778808594,322.3408203,3.0,172.72,170.0,117.0625,0.0,185.42,187.96,170.0,1,0
587.0,6,54.0,33.0,11.0,152.0,122.0,61.0,37.0,23.0,28.0,5.0,4.0,16.0,17.0,6.0,900.0,0.0,172.72,170.0,61.91796875,1.0,182.88,187.96,170.0,1,0
588.0,4,67.5,56.25,26.25,83.0,47.0,61.75,31.5,45.5,30.25,9.0,7.0,54.0,46.0,17.75,415.0,1.0,172.72,145.0,156.0,0.0,172.72,172.72,145.0,1,0
589.0,9,46.875,52.0,19.3828125,71.80078125,31.4375,58.0,14.65625,35.75,36.234375,10.0,6.5,34.5,47.51205778,19.25,394.75,0.0,182.88,265.0,12.75,2.0,195.58,203.2,265.0,1,0
590.0,7,42.0,42.0,15.24609375,75.99804688,44.453125,61.0,35.25,26.2421875,35.5,12.0703125,4.5,21.5,18.5,7.0,384.5,0.0,182.88,170.0,134.0,0.0,182.88,187.96,185.0,1,0
591.0,3,63.0,73.0,35.0,86.0,52.0,74.0,36.0,45.0,47.0,21.0,15.0,38.0,50.0,21.0,404.0,0.0,172.72,135.0,137.0,1.0,172.72,165.1,135.0,1,0
592.0,2,147.0,165.0,58.0,241.5,135.0,172.5,64.5,124.5,143.5,15.5,11.0,130.5,156.5,54.0,900.0,0.0,170.18,125.0,234.5,0.0,160.02,160.02,125.0,1,0
593.0,6,108.125,46.15673828,13.46142578,122.7319336,46.04345703,85.70532227,51.34960938,91.78198242,38.81640625,5.264160156,3.713134766,100.6943359,44.70849609,12.34619141,856.2963867,1.0,182.88,170.0,80.5,0.0,177.8,193.04,170.0,1,0
594.0,5,65.0,69.5,29.0,95.0,41.0,110.0,64.0,60.0,50.0,9.5,4.0,57.5,42.5,15.5,654.5,0.0,177.8,155.0,3.0,1.0,182.88,180.34,170.0,1,0
595.0,4,61.96875,58.25,24.78125,94.53125,58.0625,109.3125,72.71875,50.625,42.59375,11.34375,7.75,39.71875,49.0,18.90625,654.65625,2.0,172.72,145.0,70.0,0.0,172.72,167.64,145.0,1,0
596.0,5,69.21875,80.0625,32.3125,155.28125,106.4375,98.28125,49.125,48.71875,63.90625,11.40625,8.6875,55.21875,66.71875,22.3125,742.0,0.0,172.72,155.0,63.9375,3.0,180.34,190.5,145.0,1,0
597.0,9,105.0,83.0,37.5,133.5,86.0,88.5,42.5,102.0,77.0,4.5,2.0,81.0,65.0,23.5,645.5,1.0,185.42,185.0,24.5,2.0,190.5,208.28,265.0,1,0
598.0,8,85.4778862,107.75,31.5,90.25,39.875,108.0,61.53125,55.0,46.0,9.6875,3.0,62.24023438,99.0,28.0625,479.75,0.0,193.04,205.0,166.5007248,0.0,182.88,193.04,205.0,1,0
599.0,5,63.54882813,69.0,31.5,65.5,24.875,78.25,45.75,49.0,55.0,6.875,4.6015625,70.0,59.25,23.25,766.75,0.0,180.34,155.0,173.2226563,0.0,172.72,175.26,155.0,1,0
600.0,6,56.0,98.0,58.0,69.0,43.0,195.0,135.0,47.0,66.0,12.0,10.0,45.0,64.0,30.0,813.0,0.0,185.42,170.0,51.0,0.0,180.34,187.96,185.0,1,0
601.0,8,52.45507813,88.81640625,57.625,73.96679688,42.8125,170.1933594,129.0859375,46.78125,56.00585938,17.68945313,16.27148438,42.796875,47.09960938,20.33007813,794.7265625,2.0,182.88,205.0,75.0,0.0,185.42,187.96,205.0,1,0
602.0,5,133.5,101.0,33.0,173.5,94.25,136.0,63.5,100.5,88.25,6.75,4.5,88.75,77.5,21.5,900.0,0.0,172.72,145.0,132.25,1.0,180.34,185.42,155.0,1,0
603.0,7,74.265625,70.09375,29.4140625,89.9453125,41.921875,76.5859375,34.5,68.9609375,62.109375,5.140625,4.3125,62.640625,63.0703125,23.828125,457.0078125,1.0,182.88,185.0,63.234375,2.0,185.42,190.5,185.0,1,0
604.0,2,34.25,53.25,23.0,39.25,19.75,75.25,41.0,25.25,47.5,3.5,2.25,31.75,39.0,12.75,445.25,0.0,160.02,125.0,44.25,0.0,167.64,172.72,125.0,0,0
605.0,9,48.0625,66.8125,36.5,60.5,46.625,103.4375,72.625,22.625,42.5625,15.75,12.1875,21.9375,23.25,7.5625,523.8125,3.0,190.5,230.0,62.5,1.0,193.04,195.58,231.0,1,0
606.0,7,17.13476563,35.20117188,16.20507813,30.30273438,20.86523438,41.7421875,22.55078125,12.91601563,33.42382813,1.1015625,1.005859375,12.57226563,17.06445313,5.634765625,299.1953125,0.0,172.72,170.0,101.0,0.0,175.26,180.34,185.0,1,0
