id,B_Height_cms,B_Weight_lbs,B_age,B_total_rounds_fought,R_Reach_cms,weight_class,B_longest_win_streak,R_age,R_Height_cms,R_Weight_lbs,R_avg_CTRL_time(seconds),B_avg_opp_CTRL_time(seconds),B_avg_CTRL_time(seconds),B_avg_LEG_landed,B_current_win_streak,R_avg_DISTANCE_landed,B_Stance_Orthodox,R_avg_TD_pct,B_avg_SIG_STR_pct,R_avg_opp_BODY_att
642.0,187.96,205.0,37.0,25.0,195.58,8,3.0,31.0,190.5,205.0,24.53125,251.4501953,133.2568359,3.487304688,0.0,12.9375,True,0.1421875,0.396894531,3.5625
643.0,170.18,155.0,34.0,20.0,172.72,5,2.0,33.0,170.18,155.0,217.4394531,193.625,349.5,19.09375,0.0,17.16210938,False,0.052695313,0.616875,12.01171875
644.0,180.34,145.0,30.0,10.0,185.42,4,1.0,28.0,177.8,145.0,109.09375,143.0625,70.375,0.53125,0.0,10.09375,True,0.13765625,0.3725,6.4140625
645.0,172.72,135.0,29.0,2.0,177.8,3,1.0,24.0,170.18,145.0,1.25,0.0,17.0,1.5,0.0,43.0,True,0.0,0.425,5.25
646.0,187.96,205.0,31.0,11.0,198.12,8,3.0,34.0,190.5,230.0,44.74755859,82.875,7.0625,1.9375,3.0,12.01074219,True,0.146484375,0.266875,9.331054688
647.0,172.72,155.0,29.0,11.0,185.42,5,1.0,35.0,175.26,155.0,136.869873,108.5,158.875,6.375,0.0,17.9543457,True,0.390869141,0.3025,5.748046875
648.0,190.5,265.0,32.0,0.0,187.96,9,0.0,33.0,182.88,247.0,55.875,92.375,95.0,4.0,0.0,12.125,True,0.1325,0.46,20.125
649.0,182.88,185.0,32.0,10.0,185.42,7,3.0,36.0,182.88,170.0,210.5,193.4375,125.4375,1.0,0.0,14.375,True,0.4325,0.40875,3.375
650.0,172.72,145.0,28.0,5.0,170.18,3,1.0,31.0,180.34,135.0,496.5,205.5,25.0,8.5,1.0,18.0,True,0.33,0.4,5.5
651.0,185.42,205.0,31.0,7.0,200.66,8,1.0,33.0,185.42,205.0,96.5,128.5,417.75,13.25,1.0,22.0,True,0.5,0.8025,9.0
652.0,175.26,170.0,21.0,3.0,177.8,5,0.0,28.0,177.8,170.0,41.0,108.0,250.0,1.0,0.0,36.5,True,0.5,0.27,10.5
653.0,167.64,125.0,30.0,18.0,162.56,2,1.0,28.0,162.56,135.0,294.5,307.75,113.0625,1.75,1.0,34.5,True,0.425,0.4471875,17.0
654.0,177.8,155.0,31.0,0.0,187.96,5,0.0,32.0,180.34,155.0,49.75,92.375,95.0,4.0,0.0,17.5,True,0.17,0.46,14.5
655.0,177.8,265.0,42.0,32.0,203.2,9,4.0,36.0,193.04,265.0,33.51171875,307.736084,8.02734375,0.983398438,0.0,13.3828125,True,0.267578125,0.43041748,5.27734375
656.0,177.8,155.0,29.0,15.0,175.26,5,1.0,34.0,172.72,155.0,13.28480053,35.4375,23.9375,6.75,1.0,63.21137387,False,0.037189841,0.381875,18.84872031
657.0,170.18,135.0,27.0,3.0,165.1,3,0.0,27.0,162.56,125.0,227.0,306.0,103.0,2.0,0.0,41.0,True,0.29,0.15,12.0
658.0,180.34,170.0,27.0,13.0,182.88,6,4.0,38.0,185.42,170.0,534.3429375,16.25,80.5625,0.8125,4.0,5.905197144,False,0.70168705,0.659375,5.400523186
659.0,170.18,135.0,29.0,13.0,172.72,3,2.0,23.0,172.72,135.0,208.5,363.625,178.4375,2.0,0.0,14.5,True,0.225,0.421875,6.0
660.0,180.34,205.0,33.0,4.0,193.04,8,2.0,32.0,190.5,205.0,88.3828125,13.625,68.75,0.375,2.0,22.203125,True,0.398203125,0.4575,2.02734375
661.0,165.1,125.0,25.0,6.0,152.4,1,1.0,28.0,152.4,115.0,0.25,213.0,23.0,10.0,0.0,49.0,False,0.25,0.39,24.0
662.0,175.26,135.0,31.0,0.0,167.64,3,0.0,28.0,165.1,135.0,71.0,92.375,95.0,4.0,0.0,45.0,True,0.0,0.46,20.0
663.0,182.88,185.0,24.0,6.0,187.96,7,1.0,32.0,185.42,185.0,165.203125,214.0,407.0,2.5,0.0,47.765625,True,0.1090625,0.445,18.203125
664.0,190.5,205.0,33.0,14.0,185.42,7,5.0,40.0,182.88,185.0,211.6953125,108.9453125,166.515625,7.6953125,0.0,29.4765625,False,0.33875,0.604921875,33.625
665.0,172.72,135.0,28.0,13.0,175.26,3,4.0,25.0,167.64,140.0,278.0,20.125,200.3125,17.3125,0.0,30.5,False,0.33,0.495,11.5
666.0,185.42,205.0,30.0,0.0,195.58,8,0.0,28.0,190.5,205.0,120.0,92.375,95.0,4.0,0.0,21.75,True,0.25,0.46,8.828125
667.0,190.5,155.0,28.0,7.0,185.42,5,3.0,20.0,180.34,170.0,341.5,50.0,17.5,5.25,3.0,13.5,True,0.43,0.225,1.5
668.0,190.5,205.0,29.0,6.0,195.58,8,3.0,24.0,190.5,205.0,109.71875,11.75,112.25,1.25,3.0,29.46875,True,0.0,0.56,4.125
669.0,182.88,145.0,27.0,8.0,182.88,4,1.0,25.0,172.72,145.0,60.0,47.75,196.0,0.5,0.0,52.0,True,0.6,0.485,15.5
670.0,190.5,155.0,29.0,11.0,182.88,5,5.0,27.0,177.8,155.0,144.3984375,199.5,24.625,3.5625,5.0,33.796875,True,0.2759375,0.42125,24.25
671.0,180.34,170.0,26.0,19.0,177.8,5,2.0,30.0,172.72,155.0,207.3359375,237.0078125,230.1484375,5.2890625,0.0,13.0703125,True,0.419921875,0.473203125,2.84375
672.0,175.26,155.0,30.0,9.0,180.34,5,2.0,26.0,175.26,155.0,45.125,73.75,209.5,7.5,2.0,66.75,True,0.65,0.47,22.75
673.0,177.8,155.0,26.0,0.0,180.34,5,0.0,32.0,175.26,155.0,200.8242188,92.375,95.0,4.0,0.0,2.96484375,True,0.240117188,0.46,1.1953125
674.0,185.42,185.0,29.0,2.0,193.04,7,2.0,33.0,187.96,205.0,69.9296875,58.5,32.5,0.5,2.0,11.36132813,False,0.265625,0.455,1.83984375
675.0,160.02,115.0,30.0,6.0,165.1,1,1.0,23.0,165.1,115.0,24.0,440.0,143.0,5.5,1.0,22.0,True,0.33,0.53,10.0
676.0,182.88,205.0,30.0,29.0,185.42,8,5.0,31.0,185.42,205.0,149.53125,22.08398438,253.4345703,0.9375,5.0,29.625,True,0.37125,0.231279297,12.0625
677.0,185.42,205.0,33.0,17.0,195.58,7,3.0,35.0,187.96,185.0,75.71777344,37.578125,601.71875,15.921875,0.0,40.31835938,False,0.06640625,0.5440625,2.828125
678.0,172.72,155.0,24.0,0.0,180.34,5,0.0,22.0,175.26,145.0,223.875,92.375,95.0,4.0,0.0,8.0,False,0.625,0.46,10.0
679.0,177.8,170.0,26.0,10.0,185.42,6,2.0,31.0,182.88,170.0,33.109375,24.25,15.125,5.625,2.0,25.19140625,True,0.002578125,0.53875,8.4375
680.0,177.8,185.0,29.0,3.0,185.42,7,0.0,36.0,177.8,185.0,85.0,505.0,94.0,2.0,0.0,6.75,True,0.25,0.38,1.5
681.0,177.8,155.0,34.0,5.0,172.72,5,2.0,24.0,167.64,145.0,194.5,55.25,38.75,0.25,0.0,32.1875,True,0.30125,0.5275,6.375
682.0,195.58,205.0,25.0,11.0,193.04,8,5.0,31.0,185.42,205.0,486.4375,14.703125,36.8125,10.46875,1.0,32.52734375,True,0.413554688,0.3409375,20.171875
683.0,185.42,205.0,26.0,4.0,190.5,8,0.0,32.0,185.42,205.0,29.0,455.5,0.0,0.0,0.0,5.0,False,0.0,0.465,4.0
684.0,185.42,170.0,27.0,3.0,185.42,6,1.0,33.0,172.72,155.0,139.5708008,200.0,61.0,19.0,1.0,27.53955078,True,0.324985352,0.4,23.79003906
685.0,182.88,185.0,29.0,3.0,195.58,7,0.0,34.0,180.34,185.0,109.9375,194.0,0.0,2.0,0.0,9.25,True,0.04125,0.31,6.875
686.0,177.8,145.0,24.0,6.0,190.5,4,1.0,26.0,182.88,155.0,111.5,508.5,23.0,12.5,0.0,10.6875,True,0.0825,0.495,9.4375
687.0,167.64,145.0,30.0,0.0,170.18,4,0.0,31.0,172.72,145.0,74.84375,92.375,95.0,4.0,0.0,13.03710938,False,0.13984375,0.46,5.979492188
688.0,185.42,205.0,39.0,19.0,182.88,9,7.0,25.0,193.04,265.0,425.125,123.4375,376.8125,5.8125,7.0,2.75,True,0.6225,0.78078125,2.0
689.0,185.42,185.0,31.0,24.0,190.5,8,2.0,33.0,185.42,205.0,138.375,133.53125,332.0976563,11.40625,2.0,31.125,True,0.3125,0.379609375,10.0
690.0,180.34,205.0,22.0,0.0,187.96,7,0.0,21.0,182.88,185.0,0.0,92.375,95.0,4.0,0.0,0.625,True,0.625,0.46,1.0625
691.0,187.96,185.0,41.0,49.0,182.88,8,16.0,37.0,180.34,235.0,309.25,76.79661179,4.434995651,16.63492775,16.0,50.078125,False,0.279375,0.53961832,25.421875
692.0,172.72,145.0,31.0,0.0,175.26,4,0.0,26.0,165.1,135.0,120.0,92.375,95.0,4.0,0.0,21.75,True,0.25,0.46,8.828125
693.0,190.5,265.0,27.0,3.0,195.58,9,1.0,40.0,190.5,240.0,35.26803758,72.0,69.0,9.0,1.0,35.07178476,True,0.19448365,0.5,17.37933741
694.0,165.1,135.0,27.0,0.0,172.72,3,0.0,27.0,172.72,135.0,185.0,92.375,95.0,4.0,0.0,22.0,False,1.0,0.46,4.0
695.0,175.26,155.0,24.0,6.0,177.8,5,1.0,28.0,175.26,155.0,293.0,502.5,235.5,2.5,0.0,42.0,True,0.225,0.57,8.0
696.0,185.42,170.0,26.0,0.0,190.5,6,0.0,31.0,185.42,170.0,120.0,92.375,95.0,4.0,0.0,21.75,True,0.25,0.46,8.828125
697.0,172.72,135.0,35.0,2.0,177.8,3,0.0,28.0,170.18,135.0,392.0,91.0,32.5,0.5,0.0,7.75,True,0.3325,0.58,13.25
698.0,154.94,115.0,26.0,9.0,165.1,1,3.0,23.0,165.1,115.0,524.25,77.75,313.0,6.0,3.0,21.75,True,0.7325,0.505,10.5
699.0,185.42,155.0,22.0,0.0,182.88,5,0.0,28.0,182.88,155.0,32.0,92.375,95.0,4.0,0.0,12.0,True,0.0,0.46,1.0
700.0,167.64,135.0,40.0,11.0,177.8,3,1.0,30.0,170.18,135.0,6.0,115.6875,202.75,5.0625,0.0,68.0,False,0.0,0.530625,1.0
701.0,177.8,155.0,25.0,20.0,180.34,4,2.0,28.0,175.26,145.0,151.7183189,286.953125,169.734375,3.49609375,2.0,43.90640259,True,0.41869339,0.537626953,13.29907227
702.0,175.26,155.0,35.0,31.0,193.04,5,6.0,27.0,180.34,155.0,38.0,59.79797363,85.93493652,3.292480469,0.0,21.5,False,0.33,0.40421875,5.0
703.0,165.1,125.0,23.0,6.0,160.02,1,1.0,31.0,162.56,115.0,86.40625,87.5,107.5,19.5,1.0,25.96875,True,0.308125,0.43,5.9375
704.0,182.88,170.0,31.0,29.0,203.2,6,4.0,32.0,190.5,170.0,71.03895378,40.46240234,36.46337891,17.83740234,1.0,40.13470459,True,0.120717392,0.439150391,8.399179459
705.0,175.26,145.0,31.0,73.0,177.8,4,3.0,32.0,167.64,145.0,56.25,48.65314461,34.40124343,17.31719874,0.0,27.6875,True,0.16625,0.350330561,8.25
706.0,177.8,155.0,26.0,3.0,180.34,5,0.0,23.0,177.8,155.0,222.0,650.0,15.0,4.0,0.0,0.0,True,0.0,0.47,0.0
707.0,177.8,155.0,31.0,4.0,190.5,5,1.0,34.0,185.42,155.0,5.125,68.0,327.5,8.5,0.0,34.15625,True,0.051875,0.27,11.28125
708.0,170.18,145.0,26.0,0.0,182.88,5,0.0,25.0,177.8,145.0,120.0,92.375,95.0,4.0,0.0,21.75,True,0.25,0.46,8.828125
709.0,180.34,170.0,22.0,11.0,193.04,6,3.0,20.0,185.42,185.0,403.0,43.75,204.4375,1.4375,3.0,1.0,False,0.46,0.470625,0.0
710.0,190.5,230.0,31.0,25.0,193.04,8,2.0,36.0,187.96,205.0,287.0273438,41.875,13.171875,5.865234375,0.0,18.7734375,True,0.293125,0.422382813,6.6484375
711.0,195.58,205.0,26.0,14.0,213.36,8,6.0,26.0,193.04,205.0,293.9543457,51.3515625,134.40625,8.234375,1.0,19.21240234,True,0.63394043,0.40046875,9.752197266
712.0,190.5,205.0,37.0,4.0,185.42,9,0.0,35.0,187.96,230.0,34.4375,121.5,132.5,5.0,0.0,13.6875,True,0.375,0.455,29.75
713.0,170.18,125.0,30.0,1.0,182.88,2,0.0,24.0,172.72,125.0,122.0,141.0,22.0,1.0,0.0,34.0,False,0.5,0.18,6.5
714.0,167.64,155.0,30.0,3.0,193.04,5,1.0,27.0,190.5,155.0,20.0,179.0,255.0,2.0,1.0,34.0,False,0.0,0.47,13.0
715.0,190.5,185.0,33.0,11.0,203.2,7,3.0,33.0,190.5,185.0,230.09375,85.328125,114.765625,1.609375,3.0,1.59375,True,0.1484375,0.4315625,3.71875
716.0,177.8,145.0,32.0,37.0,177.8,4,5.0,26.0,172.72,145.0,314.0,84.94671631,577.6642456,1.803710938,1.0,6.875,True,0.625,0.52960083,0.75
717.0,167.64,135.0,39.0,94.0,177.8,3,5.0,28.0,180.34,135.0,39.4375,0.365365431,69.47310568,7.751542658,3.0,33.765625,True,0.0625,0.444719206,9.21875
718.0,170.18,155.0,30.0,3.0,177.8,4,1.0,29.0,170.18,145.0,376.5625,27.0,127.0,6.0,1.0,34.09375,True,0.586875,0.51,12.65625
719.0,187.96,170.0,27.0,11.0,193.04,6,4.0,28.0,185.42,185.0,180.71875,90.125,62.875,6.3125,0.0,83.20800781,True,0.145175781,0.40125,9.12109375
720.0,160.02,115.0,35.0,3.0,154.94,1,0.0,24.0,154.94,115.0,59.0,271.0,7.0,15.0,0.0,40.5,False,0.58,0.56,23.5
721.0,180.34,170.0,29.0,3.0,182.88,6,1.0,34.0,182.88,170.0,178.15625,76.0,9.0,20.0,1.0,22.1875,True,0.15625,0.43,15.3125
722.0,187.96,170.0,27.0,8.0,182.88,6,3.0,37.0,177.8,170.0,491.3202606,160.875,100.9375,0.125,3.0,6.968958221,False,0.38272746,0.24,2.811696574
723.0,170.18,135.0,30.0,2.0,157.48,2,0.0,28.0,162.56,125.0,2.0,512.0,0.0,0.0,0.0,10.0,True,0.0,0.16,0.0
724.0,170.18,155.0,27.0,13.0,177.8,5,2.0,24.0,175.26,155.0,136.3125,176.5,389.0,5.375,0.0,11.53125,False,0.68125,0.5175,2.6875
725.0,175.26,155.0,25.0,13.0,180.34,5,2.0,31.0,175.26,155.0,407.59375,74.25,163.8125,7.375,2.0,4.71875,True,0.5909375,0.270625,7.5625
726.0,198.12,205.0,26.0,0.0,193.04,8,0.0,28.0,185.42,205.0,3.0625,92.375,95.0,4.0,0.0,14.375,True,0.0,0.46,9.5
727.0,180.34,155.0,29.0,6.0,177.8,4,1.0,31.0,177.8,145.0,364.5,93.75,85.25,0.5,0.0,7.0,False,0.83,0.5425,3.0
728.0,172.72,155.0,33.0,11.0,180.34,5,1.0,30.0,180.34,155.0,330.0,13.875,40.4375,7.125,1.0,7.5,False,0.515,0.4759375,4.5
729.0,167.64,135.0,30.0,42.0,177.8,5,5.0,28.0,175.26,170.0,249.5,47.29443359,108.7270508,14.54980469,3.0,41.375,True,0.78875,0.358955078,22.5
730.0,182.88,185.0,39.0,19.0,198.12,7,7.0,32.0,187.96,185.0,213.8242188,87.125,103.78125,8.484375,7.0,27.9296875,False,0.523164063,0.5428125,15.81640625
731.0,172.72,145.0,28.0,16.0,177.8,4,2.0,29.0,170.18,145.0,88.89953613,159.4375,141.25,18.84375,1.0,10.50671387,True,0.599506836,0.4384375,5.104248047
732.0,187.96,185.0,28.0,8.0,190.5,7,1.0,24.0,187.96,185.0,52.5,258.5,211.625,2.25,1.0,31.0,False,0.195,0.39,24.25
733.0,182.88,205.0,26.0,4.0,185.42,7,2.0,35.0,182.88,170.0,126.0,80.0,341.0,0.0,2.0,5.5,False,1.0,0.315,1.5
734.0,182.88,185.0,23.0,4.0,195.58,7,1.0,38.0,185.42,185.0,40.6875,273.0,102.5,2.0,1.0,18.8125,False,0.375,0.56,4.4375
735.0,180.34,155.0,33.0,8.0,180.34,5,3.0,27.0,175.26,155.0,120.0,38.0,49.0,7.0,3.0,21.75,True,0.25,0.36125,8.828125
736.0,162.56,115.0,33.0,15.0,162.56,1,4.0,32.0,160.02,115.0,44.53125,56.15625,211.25,9.625,1.0,60.625,True,0.25,0.363125,36.78125
737.0,182.88,170.0,30.0,14.0,187.96,6,3.0,35.0,185.42,170.0,143.25,21.0,8.4375,5.484375,0.0,20.125,True,0.71875,0.4775,7.8125
738.0,170.18,155.0,26.0,6.0,177.8,5,1.0,22.0,175.26,155.0,139.0,110.0,84.0,9.0,0.0,1.5,False,0.5,0.48,1.0
739.0,180.34,205.0,30.0,1.0,187.96,8,1.0,29.0,187.96,205.0,199.9414063,0.0,6.0,0.0,1.0,22.53125,True,0.259765625,0.56,9.9609375
740.0,182.88,170.0,33.0,11.0,185.42,6,1.0,30.0,180.34,155.0,120.0,312.625,85.5,1.5,0.0,21.75,True,0.25,0.39625,8.828125
741.0,175.26,145.0,30.0,1.0,177.8,4,0.0,27.0,180.34,145.0,39.7265625,18.0,4.0,3.0,0.0,11.609375,True,0.02203125,0.5,3.625
742.0,185.42,155.0,32.0,0.0,180.34,5,0.0,26.0,175.26,155.0,36.78125,92.375,95.0,4.0,0.0,56.9375,False,0.325,0.46,21.1875
743.0,185.42,145.0,27.0,1.0,172.72,4,1.0,31.0,170.18,135.0,120.0,0.0,1.0,1.0,1.0,21.75,True,0.25,0.42,8.828125
744.0,187.96,240.0,40.0,6.0,200.66,9,2.0,34.0,198.12,255.0,17.85314941,122.0,163.5,1.875,2.0,22.29473877,True,0.057200317,0.4325,10.52966309
745.0,182.88,185.0,24.0,7.0,193.04,7,1.0,24.0,185.42,170.0,255.0,182.5,139.5,3.25,0.0,42.0,True,0.2,0.505,25.0
746.0,180.34,170.0,30.0,9.0,182.88,6,2.0,22.0,177.8,170.0,252.5,128.0,145.25,3.75,0.0,6.75,True,0.4875,0.475,13.25
747.0,172.72,155.0,27.0,4.0,190.5,5,1.0,26.0,180.34,145.0,45.375,34.5,255.0,2.0,0.0,44.625,True,0.25,0.345,10.625
748.0,175.26,170.0,27.0,10.0,187.96,7,2.0,32.0,182.88,185.0,224.078125,345.3125,76.125,0.1875,1.0,4.0703125,True,0.18125,0.593125,2.3203125
749.0,172.72,135.0,26.0,6.0,167.64,3,2.0,36.0,167.64,135.0,112.0859375,25.0,375.0,3.0,2.0,4.9765625,True,0.83203125,0.26,1.09375
750.0,167.64,155.0,24.0,0.0,162.56,4,0.0,24.0,170.18,145.0,120.0,92.375,95.0,4.0,0.0,21.75,True,0.25,0.46,8.828125
751.0,177.8,135.0,28.0,0.0,160.02,3,0.0,27.0,160.02,125.0,120.0,92.375,95.0,4.0,0.0,21.75,True,0.25,0.46,8.828125
752.0,185.42,185.0,32.0,6.0,190.5,7,1.0,25.0,187.96,185.0,34.0,61.6875,73.0,2.0625,0.0,11.0,True,0.0,0.52875,6.0
753.0,182.88,170.0,34.0,19.0,182.88,6,3.0,26.0,177.8,155.0,311.875,32.8984375,232.5664063,2.18359375,0.0,14.4375,True,0.430625,0.458515625,6.5
754.0,182.88,170.0,28.0,15.0,185.42,6,1.0,23.0,180.34,170.0,203.421875,229.9375,19.3125,14.625,1.0,14.296875,False,0.5496875,0.3125,10.921875
755.0,190.5,185.0,33.0,12.0,182.88,7,2.0,30.0,185.42,170.0,165.0,276.75,144.1875,8.1875,2.0,2.0,True,0.56,0.653125,1.5
756.0,167.64,125.0,25.0,0.0,167.64,2,0.0,29.0,160.02,135.0,83.375,92.375,95.0,4.0,0.0,36.125,False,0.1875,0.46,26.25
757.0,187.96,185.0,31.0,0.0,193.04,7,0.0,28.0,182.88,185.0,259.0,92.375,95.0,4.0,0.0,30.0,True,0.33,0.46,3.0
758.0,170.18,145.0,28.0,0.0,185.42,4,0.0,24.0,170.18,145.0,120.0,92.375,95.0,4.0,0.0,21.75,True,0.25,0.46,8.828125
759.0,180.34,155.0,29.0,0.0,182.88,6,0.0,24.0,193.04,185.0,120.0,92.375,95.0,4.0,0.0,21.75,False,0.25,0.46,8.828125
760.0,175.26,155.0,32.0,3.0,177.8,5,1.0,32.0,167.64,155.0,123.25,0.0,668.0,3.0,1.0,22.25,True,0.6375,0.38,8.5
761.0,172.72,155.0,29.0,0.0,190.5,5,0.0,40.0,182.88,155.0,24.0625,92.375,95.0,4.0,0.0,15.765625,True,0.1740625,0.46,4.453125
762.0,190.5,230.0,32.0,15.0,193.04,9,1.0,35.0,190.5,230.0,79.58081055,87.640625,50.4375,7.359375,0.0,45.0418396,True,0.000534058,0.38171875,13.99111938
763.0,180.34,155.0,29.0,5.0,180.34,5,1.0,29.0,177.8,155.0,173.2707062,95.5,112.0,8.5,1.0,25.49057007,True,0.417007065,0.51,17.18463898
764.0,187.96,205.0,32.0,1.0,200.66,8,1.0,35.0,185.42,205.0,47.875,0.0,6.0,3.0,1.0,16.75,True,0.125,0.65,6.0
765.0,177.8,205.0,23.0,0.0,187.96,8,0.0,29.0,185.42,185.0,430.0,92.375,95.0,4.0,0.0,26.75,True,0.58,0.46,6.0
766.0,170.18,135.0,30.0,0.0,167.64,3,0.0,27.0,165.1,135.0,120.0,92.375,95.0,4.0,0.0,21.75,True,0.25,0.46,8.828125
767.0,177.8,155.0,27.0,19.0,180.34,5,3.0,29.0,177.8,155.0,101.0770264,383.2734375,65.3828125,3.71875,0.0,22.22668457,False,0.109232178,0.2971875,20.72631836
768.0,182.88,185.0,32.0,13.0,190.5,6,1.0,35.0,180.34,170.0,193.283783,16.46875,22.83203125,0.078125,1.0,30.96548462,False,0.090423584,0.527265625,17.74841309
769.0,182.88,170.0,30.0,0.0,190.5,6,0.0,22.0,180.34,170.0,120.0,92.375,95.0,4.0,0.0,21.75,True,0.25,0.46,8.828125
770.0,170.18,145.0,25.0,6.0,177.8,4,1.0,25.0,177.8,145.0,163.0,115.0,117.0,15.0,0.0,14.5,True,0.15,0.415,8.0
771.0,185.42,155.0,23.0,3.0,187.96,5,0.0,26.0,182.88,155.0,203.0,577.0,146.0,3.0,0.0,35.0,True,0.2,0.32,16.0
772.0,177.8,155.0,27.0,12.0,180.34,5,3.0,32.0,177.8,155.0,149.9239786,198.8125,137.0,13.1875,3.0,16.35786462,False,0.475057094,0.374375,13.53071547
773.0,177.8,170.0,35.0,30.0,190.5,6,2.0,35.0,180.34,170.0,287.6418915,279.8393555,100.1630859,8.574707031,2.0,19.48274231,True,0.295211792,0.422749023,10.37420654
774.0,172.72,135.0,25.0,18.0,172.72,3,3.0,32.0,170.18,145.0,17.125,126.765625,20.75,12.171875,0.0,38.0,False,0.75,0.401875,22.125
775.0,177.8,155.0,27.0,19.0,185.42,5,4.0,26.0,185.42,145.0,33.0703125,117.484375,144.34375,4.9921875,0.0,14.4296875,True,0.14453125,0.382148438,2.015625
776.0,190.5,185.0,33.0,18.0,182.88,7,2.0,37.0,182.88,185.0,6.46875,104.46875,165.0234375,3.8984375,2.0,24.484375,True,0.0,0.506640625,3.109375
777.0,180.34,155.0,30.0,4.0,185.42,5,1.0,22.0,180.34,170.0,87.84375,260.5,101.5,1.5,1.0,11.59375,False,0.099375,0.585,8.84375
778.0,177.8,155.0,31.0,21.0,180.34,5,3.0,32.0,170.18,155.0,376.3125,63.65185547,31.765625,2.317871094,0.0,6.9375,True,0.60875,0.360253906,1.4375
779.0,182.88,260.0,28.0,7.0,187.96,9,1.0,33.0,180.34,235.0,52.36132813,201.0,172.0,1.5,1.0,11.66601563,False,0.0,0.52,8.34375
780.0,180.34,135.0,26.0,3.0,172.72,3,0.0,28.0,175.26,135.0,145.9804688,8.0,47.0,10.0,0.0,14.55175781,False,0.136865234,0.2,10.74267578
